loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,d,l,1182.1068101300625,j,28.91643631493207,0,1211.0498007031856,1212.0691393604502,1,1212.0691393604502,X,d,go,None,0,,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,1213.4770126172807,1214.4778276471188,1,1214.4778276471188,Y,l,go,l,1,0.46229253511410207,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,1215.6450396872824,1216.6456481718924,1,1216.6456481718924,X,d,go,d,1,0.4057490474078804,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,1217.7631462967256,1218.7640946598258,1,1218.7640946598258,Y,l,go,l,1,0.41577522445004433,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,1219.8814104817575,1220.8821518147597,1,1220.8821518147597,Y,None,nogo,l,0,0.5055133627029136,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,1222.5004807270598,1223.501329696388,1,1223.501329696388,X,d,go,None,0,,1224.3020110051148,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,1224.9023796836846,1225.9030550773023,1,1225.9030550773023,Y,l,go,l,1,0.6523511096602306,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,1227.270407141652,1228.2713147775503,1,1228.2713147775503,Y,None,nogo,l,0,0.5720597546314821,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,1229.9559268093435,1230.9568198997295,1,1230.9568198997295,Y,None,nogo,d,0,0.5436025563394651,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,1232.6076961902436,1233.6085441898322,1,1233.6085441898322,X,d,go,d,1,0.6593135305447504,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,1234.9767452233937,1235.9775631624507,1,1235.9775631624507,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,1237.378398846835,1238.3793394524837,1,1238.3793394524837,X,d,go,None,0,,1239.179938821937,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,1239.780383136822,1240.781159378821,1,1240.781159378821,X,None,nogo,d,0,0.5586934580933303,,,,,,,,,,,,,,,,,,50,001,21,w,Psychologie,2023-01-23_09h05.54.696,00_bat_bachelor,2022.2.4,59.92750591847229,
