loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,l,d,391.1624343454605,j,24.296513565583155,0,415.49399297253694,416.50868726847693,1,416.50868726847693,X,l,go,None,0,,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,417.91020077082794,418.91064149781596,1,418.91064149781596,Y,d,go,d,1,0.5772043386241421,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,420.1949521478964,421.19587578380015,1,421.19587578380015,X,l,go,l,1,0.4683389369165525,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,422.38014042167924,423.38090842135716,1,423.38090842135716,X,None,nogo,None,1,,424.1814345786115,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,424.7817906512646,425.7828238628572,1,425.7828238628572,Y,d,go,d,1,0.42602089676074684,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,426.9169227068778,427.917484646081,1,427.917484646081,X,l,go,l,1,0.5147010962245986,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,429.13527508592233,430.13599702494685,1,430.13599702494685,X,None,nogo,None,1,,430.9366773640504,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,431.5371851940872,432.5376865271246,1,432.5376865271246,Y,d,go,d,1,0.3901479443302378,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,433.63870465999935,434.63949108379893,1,434.63949108379893,X,l,go,l,1,0.41608053783420473,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,435.7570798753295,436.75780569319613,1,436.75780569319613,Y,d,go,d,1,0.5541653194231912,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,438.02544968458824,439.0261187751312,1,439.0261187751312,Y,None,nogo,None,1,,439.82672299304977,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,440.42713724740315,441.4279871863546,1,441.4279871863546,X,l,go,l,1,0.44384149415418506,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,442.57885256782174,443.57943584024906,1,443.57943584024906,Y,d,go,d,1,0.4675520281307399,,,,,,,,,,,,,,,,,,43,001,19,w,Psychologie,2023-01-18_12h00.01.356,00_bat_bachelor,2022.2.4,59.96252527238995,
