loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,1247.3624807939632,1247.5626106363488,0.2,1247.5626106363488,X,l,go,l,1,0.2871238093357533,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,1248.5631148784887,1248.7632233875338,0.2,1248.7632233875338,Y,d,go,d,1,0.26989327231422067,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,1249.747516728472,1249.9478060859255,0.2,1249.9478060859255,X,l,go,l,1,0.3654748017434031,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,1251.0151684774319,1251.2150442593265,0.2,1251.2150442593265,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,1252.6162261255085,1252.8166333009722,0.2,1252.8166333009722,Y,d,go,d,1,0.29623847163747996,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,1253.817427482456,1254.0172557492042,0.2,1254.0172557492042,X,l,go,l,1,0.4240056824637577,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,1255.1517861082684,1255.3515595870558,0.2,1255.3515595870558,Y,d,go,d,1,0.2739063613116741,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,1256.3356221403228,1256.5360787704121,0.2,1256.5360787704121,X,l,go,l,1,0.43274410243611783,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,1257.6699351903517,1257.8703670931282,0.2,1257.8703670931282,Y,d,go,d,1,0.29850174335297197,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,1258.8711690321798,1259.071176692727,0.2,1259.071176692727,X,l,go,l,1,0.3134559178724885,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,1260.0885085631162,1260.2888973144582,0.2,1260.2888973144582,Y,d,go,d,1,0.37587576638907194,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,1261.373231819016,1261.5733762067975,0.2,1261.5733762067975,X,l,go,l,1,0.30787579936441034,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,1262.5910091679543,1262.791251980001,0.2,1262.791251980001,Y,d,go,d,1,0.37062243558466434,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.9006705936044,None,,1263.9006705936044,1263.9006705936044,space,6.688060827204026,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,1271.6146940049948,X,l,go,l,1,0.2185924487421289,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,1272.9489144489635,Y,d,go,d,1,0.14820024045184255,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,1274.1999649939826,X,l,go,l,1,0.3534956560470164,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,1275.667556039989,X,None,nogo,d,0,0.21367705706506968,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,1276.9851117647486,Y,d,go,d,1,0.2882428391603753,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,1278.3860807825113,X,l,go,l,1,0.24647898052353412,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,1279.7370197639102,Y,d,go,d,1,0.22491971834097058,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,1281.0711272382177,Y,None,nogo,None,1,,1281.8720189711312,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,1282.8727278192528,X,l,go,l,1,0.22446444584056735,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,1284.2072571116732,Y,d,go,d,1,0.2181483277818188,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,1285.5415081010433,X,l,go,l,1,0.3078345872927457,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,1286.9592228076654,Y,d,go,d,1,0.21808626712299883,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,1288.2932977972087,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,1290.0946724389214,X,l,go,l,1,0.2503606757381931,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,1291.4460109352367,Y,d,go,d,1,0.22684844466857612,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,1292.7803162276978,X,l,go,l,1,0.2531063713831827,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,1294.1477885344066,Y,d,go,d,1,0.30828307184856385,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,1295.5654809379485,Y,None,nogo,l,0,0.23586565244477242,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,1296.9168853736483,X,l,go,l,1,0.22817208035849035,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,1298.2511659387965,Y,d,go,d,1,0.17368725838605314,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,1299.535490649403,X,l,go,l,1,0.23396310792304575,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,1300.8698846690822,Y,d,go,d,1,0.25965715595521033,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,1302.237405460677,X,l,go,l,1,0.23578419792465866,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,1303.5885505025508,Y,d,go,d,1,0.21286396670620888,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,1304.906171681825,X,l,go,l,1,0.27040042355656624,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,1306.29067040456,X,None,nogo,d,0,0.1825226480141282,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,1307.5746712365653,Y,d,go,d,1,0.20957814995199442,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,1308.892601264175,X,l,go,l,1,0.30028840911109,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,1310.3103348797886,Y,d,go,d,1,0.19501815713010728,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,1311.611408188357,X,l,go,l,1,0.1895587657345459,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,1312.9120238001924,Y,d,go,d,1,0.361231894697994,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,1314.3801961792633,Y,None,nogo,l,0,0.1894094324670732,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,1315.6811123969965,X,l,go,l,1,0.16805865510832518,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,1316.965480259154,Y,d,go,d,1,0.16416144475806504,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,1318.233104371815,X,l,go,l,1,0.1914443407440558,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,1319.5341408319073,Y,d,go,d,1,0.1715529563371092,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,1320.8180922094034,X,l,go,l,1,0.1664858072763309,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,1322.0860532915685,Y,d,go,d,1,0.19575270218774676,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,1323.3869806608418,X,l,go,l,1,0.22164602286648005,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,1324.721398922964,X,None,nogo,None,1,,1325.5219105348224,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,1326.5227667768486,Y,d,go,d,1,0.1740591370034963,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,1327.8070701541146,X,l,go,l,1,0.2018976688850671,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,1329.1246830910677,Y,d,go,d,1,0.16409889934584498,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,1330.3924793248298,X,l,go,l,1,0.2084707566536963,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,1331.7097499589436,X,None,nogo,d,0,0.18706761545035988,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,1333.0106957523385,Y,d,go,d,1,0.31089494936168194,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,1334.4286645194516,X,l,go,l,1,0.20498372800648212,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,1335.7471564862644,Y,d,go,d,1,0.16504241398070008,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,1337.047895249445,X,l,go,l,1,0.22401208232622594,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,1338.3989244126715,Y,d,go,d,1,0.1692043513758108,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,1339.7001232969342,X,l,go,l,1,0.27740308677311987,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,1341.0845614135033,Y,d,go,d,1,0.123426434234716,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,1342.3354762009112,Y,None,nogo,l,0,0.16865307895932347,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,1343.636241630884,X,l,go,l,1,0.14846884633880109,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,1344.8874303576304,Y,d,go,d,1,0.16110253718215972,,,,,,,,,,,,,,,,,45,001, 20,w,Psychologie,2023-01-18_13h30.28.497,00_bat_bachelor,2022.2.4,59.96357121786363,
