loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,stimulus.stopped,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10,0,10,0,46,0,46,0,,,,,,,46,,,1,4407.671446462395,X,l,go,l,1,0.3922246975125745,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,47,0,47,0,,,,,,,47,,,1,4409.172728158766,X,None,nogo,d,0,0.4119284456828609,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,48,0,48,0,,,,,,,48,,,1,4410.69057227124,Y,d,go,d,1,0.25261749257333577,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,49,0,49,0,,,,,,,49,,,1,4412.058102274896,X,l,go,l,1,0.3734833733178675,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,50,0,50,0,,,,,,,50,,,1,4413.542454524897,Y,d,go,d,1,0.3126494634198025,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,51,0,51,0,,,,,,,51,,,1,4414.960184746655,X,l,go,l,1,0.36608992237597704,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,52,0,52,0,,,,,,,52,,,1,4416.428179671289,Y,d,go,d,1,0.3232530946843326,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,53,0,53,0,,,,,,,53,,,1,4417.862682248466,X,l,go,l,1,0.32939030381385237,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,54,0,54,0,,,,,,,54,,,1,4419.29698215914,Y,d,go,d,1,0.3023207411170006,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,55,0,55,0,,,,,,,55,,,1,4420.714581471751,Y,None,nogo,l,0,0.32553963898681104,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,56,0,56,0,,,,,,,56,,,1,4422.1492682913085,X,l,go,l,1,0.4270421351538971,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,57,0,57,0,,,,,,,57,,,1,4423.683575911098,Y,d,go,d,1,0.4749669604934752,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,58,0,58,0,,,,,,,58,,,1,4425.268340718467,X,l,go,l,1,0.3477995069697499,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,59,0,59,0,,,,,,,59,,,1,4426.71945662098,X,None,nogo,d,0,0.319761217571795,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,60,0,60,0,,,,,,,60,,,1,4428.153726955876,Y,d,go,d,1,0.31063685833942145,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,61,0,61,0,,,,,,,61,,,1,4429.571524086641,X,l,go,l,1,0.299564863787964,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,62,0,62,0,,,,,,,62,,,1,4430.972710316302,Y,d,go,d,1,0.43424213177058846,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,63,0,63,0,,,,,,,63,,,1,4432.5239338066895,Y,None,nogo,l,0,0.5482891066931188,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,64,0,64,0,,,,,,,64,,,1,4434.17511700606,X,l,go,l,1,0.4647589654196054,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,65,0,65,0,,,,,,,65,,,1,4435.742970791296,Y,d,go,d,1,0.4165679585421458,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,66,0,66,0,,,,,,,66,,,1,4437.260817328119,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,67,0,67,0,,,,,,,67,,,1,4439.062070757849,X,l,go,l,1,0.3938358483137563,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,68,0,68,0,,,,,,,68,,,1,4440.563218151219,Y,d,go,d,1,0.5402212318731472,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,69,0,69,0,,,,,,,69,,,1,4442.214273350663,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,70,0,70,0,,,,,,,70,,,1,4444.015930659021,X,l,go,l,1,0.3028564985143021,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,71,0,71,0,,,,,,,71,,,1,4445.433356396039,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,72,0,72,0,,,,,,,72,,,1,4447.23514558305,X,l,go,l,1,0.4280666195554659,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,73,0,73,0,,,,,,,73,,,1,4448.769584111753,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,74,0,74,0,,,,,,,74,,,1,4450.5705902688205,Y,d,go,d,1,0.323779639787972,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,75,0,75,0,,,,,,,75,,,1,4452.005050179432,X,l,go,l,1,0.6665634736418724,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,76,0,76,0,,,,,,,76,,,1,4453.7733858069405,X,None,nogo,None,1,,,,,4454.573898873292,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,77,0,77,0,,,,,,,77,,,1,4455.574615478981,Y,d,go,d,1,0.3929000912467018,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,78,0,78,0,,,,,,,78,,,1,4457.075786145171,X,l,go,l,1,0.5711147926049307,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,79,0,79,0,,,,,,,79,,,1,4458.760608600918,Y,d,go,d,1,0.5503594087203965,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,80,0,80,0,,,,,,,80,,,1,4460.41179761861,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,81,0,81,0,,,,,,,81,,,1,4462.213067048229,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,82,0,82,0,,,,,,,82,,,1,4464.014327265788,X,l,go,l,1,0.32019079313613474,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,83,0,83,0,,,,,,,83,,,1,4465.448974327883,Y,d,go,d,1,0.5823569690110162,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,84,0,84,0,,,,,,,84,,,1,4467.133224662743,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,85,0,85,0,,,,,,,85,,,1,4468.935024031554,X,l,go,l,1,0.3285088496049866,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,86,0,86,0,,,,,,,86,,,1,4470.369182851398,Y,d,go,d,1,0.5107909431681037,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,87,0,87,0,,,,,,,87,,,1,4471.987363884924,Y,None,nogo,None,1,,,,,4472.78782507265,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,88,0,88,0,,,,,,,88,,,1,4473.788592102588,X,l,go,l,1,0.275179905933328,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
