loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,l,d,191.568364815339,j,19.451057681540988,0,211.0521323383582,212.07283826771527,1,212.07283826771527,X,l,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,213.48461358321583,214.48570691602072,1,214.48570691602072,Y,d,go,None,0,215.28617198246138,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,215.88665023677459,216.88739060005173,1,216.88739060005173,X,l,go,None,0,217.68825421175643,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,218.28853561767755,219.28951888993106,1,219.28951888993106,X,None,nogo,None,1,220.09023753200745,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,220.6904137258607,221.69130342239805,1,221.69130342239805,Y,d,go,None,0,222.49209382201298,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,223.09221910680208,224.09291001555903,1,224.09291001555903,X,l,go,None,0,224.8937842939231,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,225.49400848775258,226.4947701843521,1,226.4947701843521,Y,d,go,d,1,,0.4599430105663487,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,227.59557255972322,228.5963405593502,1,228.5963405593502,X,l,go,l,1,,0.27883570443373173,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,229.49705624385024,230.49801333429787,1,230.49801333429787,X,None,nogo,d,0,,0.32958331619374803,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,231.86538188345003,232.8660955800733,1,232.8660955800733,Y,d,go,None,0,233.66672646461666,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,234.26719987044999,235.26794314281506,1,235.26794314281506,X,l,go,d,0,,0.47174858059952385,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,236.36881873026869,237.3695072147857,1,237.3695072147857,Y,d,go,None,0,238.16988112975378,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,238.7703836264809,239.7711404745969,1,239.7711404745969,X,l,go,l,1,,0.3362276766092691,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,240.73907406590297,241.73934897486106,1,241.73934897486106,Y,d,go,d,1,,0.48020821286263526,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,242.84017074415897,243.84128928907012,1,243.84128928907012,Y,None,nogo,d,0,,0.7302260310352722,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,250.86282867256887,251.06298130279538,0.2,251.06298130279538,X,l,go,None,0,,,245.64713083775496,j,5.19552907815887,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,252.46401529017385,252.66415919313295,0.2,252.66415919313295,Y,d,go,d,1,,0.33940779628028395,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,253.6315914513507,253.83180565730436,0.2,253.83180565730436,X,l,go,l,1,,0.4992734157385712,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,254.9490880246849,255.14952380629256,0.2,255.14952380629256,X,None,nogo,l,0,,0.5267376448464347,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,256.7005780845684,256.9004868361262,0.2,256.9004868361262,Y,d,go,d,1,,0.5181248005392263,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,258.05170615674797,258.25151454472143,0.2,258.25151454472143,X,l,go,l,1,,0.5609504767417093,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,259.4361360309631,259.6363012672482,0.2,259.6363012672482,Y,d,go,d,1,,0.5512152087358118,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,260.82043645069643,261.0202894447066,0.2,261.0202894447066,X,l,go,l,1,,0.6078706964217417,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,262.25480811887974,262.45470911286975,0.2,262.45470911286975,Y,d,go,None,0,263.25565999725586,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,263.855863342611,264.05630930603,0.2,264.05630930603,Y,None,nogo,d,0,,0.674640118591924,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,265.7575283599872,265.9576422023565,0.2,265.9576422023565,X,l,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,267.35852200798763,267.5588821532692,0.2,267.5588821532692,Y,d,go,d,1,,0.3078383570391452,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,268.49289333677734,268.69280451257873,0.2,268.69280451257873,X,l,go,l,1,,0.5665296255538124,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,269.87738866550717,270.07740893216396,0.2,270.07740893216396,X,None,nogo,l,0,,0.4613248280802509,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,271.5616457882934,271.7620752668736,0.2,271.7620752668736,Y,d,go,None,0,272.5625451817941,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.19800814642076,None,,273.19800814642076,273.19800814642076,space,3.34111058333292,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,277.5665204525976,X,l,go,None,0,278.36715279168493,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,279.3678907307185,Y,d,go,d,1,,0.35520803104373044,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,280.7522095746863,X,l,go,l,1,,0.34780827705253614,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,282.12068018391074,Y,d,go,d,1,,0.3708599022429553,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,283.5217791409559,X,l,go,l,1,,0.4740676097753749,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,285.02311174637,Y,d,go,d,1,,0.5234983736918366,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,286.59064504695925,X,l,go,l,1,,0.47684724479404395,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,288.1412658709014,X,None,nogo,d,0,,0.49487584211237845,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,289.6587691351415,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,291.46050547369305,X,l,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,293.26151841865794,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,295.0631306360592,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,296.86457267172227,Y,d,go,d,1,,0.5706348356834496,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,298.46578498628514,X,l,go,l,1,,0.6008980937403976,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,300.10030249682313,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,301.90166210828465,X,l,go,l,1,,0.589003311626584,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,303.51964483896154,Y,d,go,d,1,,0.6189906910294667,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,305.17093809893777,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,306.9719680135895,Y,None,nogo,d,0,,0.6714919989062764,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,308.67359191583455,X,l,go,l,1,,0.4416802315390669,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,310.14137932539234,Y,d,go,d,1,,0.5585432051811949,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,311.7258687389731,X,l,go,l,1,,0.6847157500706089,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,313.4439333605151,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,315.2452280023135,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,317.0466336743593,X,l,go,l,1,,0.32433725813098135,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,318.3977219889821,Y,d,go,d,1,,0.3810979578847764,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,319.79861682491173,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,321.6000792242048,X,l,go,l,1,,0.33195373928538174,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,322.9508068117284,Y,d,go,d,1,,0.5324704905542603,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,324.50217527167115,X,l,go,l,1,,0.6130896029790165,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,326.13678102459016,Y,d,go,d,1,,0.4823046966921538,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,327.6377116908079,Y,None,nogo,None,1,328.4384405146957,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,329.4393127566982,X,l,go,l,1,,0.5084705021909031,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,330.97395492171927,Y,d,go,d,1,,0.4936351154392469,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,332.491715155531,X,l,go,l,1,,0.4642062812272343,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,333.97618813275767,Y,d,go,d,1,,0.6596723682705488,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,335.6606731342181,X,l,go,l,1,,0.3827939570619492,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,337.0619742729832,Y,d,go,l,0,,0.46926421816897346,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,338.5629359694867,X,l,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,340.36434745970837,X,None,nogo,l,0,,0.7663724377525796,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,342.14914029132706,Y,d,go,d,1,,0.6633436392221483,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,343.8333809292708,X,l,go,l,1,,0.4991284461102623,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,345.35127401150385,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,347.1529225925224,Y,d,go,d,1,,0.5233689192064048,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,348.7039574768678,X,l,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,350.50512363388043,Y,d,go,d,1,,0.5147143779504404,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,352.0399321018522,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,353.8412005618411,X,l,go,l,1,,0.4583391325541015,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,355.3258471147419,Y,d,go,d,1,,0.7332931810633454,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,357.07694153845296,X,l,go,l,1,,0.5496438155569194,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,358.64498635394557,Y,d,go,d,1,,0.565813989534945,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,360.22946897965085,X,l,go,l,1,,0.42105284760327777,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,361.6803439125615,X,None,nogo,l,0,,0.41131176141789183,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,363.11472915649574,Y,d,go,d,1,,0.4969645683740964,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,364.63289375374734,X,l,go,l,1,,0.43461453799682204,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,366.10067970876116,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,367.90188222939105,Y,d,go,d,1,,0.5743444096406165,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,57,0,57,0,,,,,,,57,,,1,369.5029452106937,X,l,go,l,1,,0.380876382234419,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,58,0,58,0,,,,,,,58,,,1,370.9043762887886,Y,d,go,d,1,,0.4028642503617448,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,59,0,59,0,,,,,,,59,,,1,372.3384798358893,X,l,go,l,1,,0.5052743825290236,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,60,0,60,0,,,,,,,60,,,1,373.87324854630424,Y,d,go,d,1,,0.5212210414611036,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,61,0,61,0,,,,,,,61,,,1,375.4244317942139,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,62,0,62,0,,,,,,,62,,,1,377.2257531026662,X,l,go,l,1,,0.38558571328394464,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,63,0,63,0,,,,,,,63,,,1,378.64344065772457,Y,d,go,d,1,,0.4878736636892427,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,64,0,64,0,,,,,,,64,,,1,380.1610510734281,X,l,go,l,1,,0.5382925483354484,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,65,0,65,0,,,,,,,65,,,1,381.7289169799187,Y,d,go,d,1,,0.6992961066353018,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,66,0,66,0,,,,,,,66,,,1,383.4472536013309,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,67,0,67,0,,,,,,,67,,,1,385.24843187954684,X,l,go,l,1,,0.4106227920528909,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,0,0,0,0,68,0,68,0,,,,,,,68,,,1,386.68268572960733,Y,d,go,d,1,,0.449063500691409,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
