loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus.stopped,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,276.8018739393883,277.00219490908785,0.2,277.00219490908785,,Y,d,go,d,1,0.6485500000126194,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,278.3533013333363,278.553431272725,0.2,278.553431272725,,X,l,go,l,1,0.4416127878939733,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,279.7043452121143,279.904463999992,0.2,279.904463999992,,Y,d,go,d,1,0.4515381212113425,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,281.0720000000001,281.2721900605975,0.2,281.2721900605975,,Y,None,nogo,d,0,0.4439293939358322,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,282.82301915151766,283.0235267878743,0.2,283.0235267878743,,X,l,go,l,1,0.5312510909134289,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,284.2578671515075,284.4578763636382,0.2,284.4578763636382,,Y,d,go,d,1,0.4407972727349261,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,285.6088615757617,285.80884509091265,0.2,285.80884509091265,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,287.20997624241863,287.40984824241605,0.2,287.40984824241605,,X,l,go,l,1,0.5293878181837499,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,288.64446399999724,288.84441454545595,0.2,288.84441454545595,,Y,d,go,d,1,0.48712260606407654,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,290.0455670303054,290.2456353939342,0.2,290.2456353939342,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,291.647115636355,291.8469803636399,0.2,291.8469803636399,,X,l,go,l,1,0.41197012120392174,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,292.9645279999968,293.16496290908253,0.2,293.16496290908253,,Y,d,go,d,1,0.5016316969704349,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.4546259393974,None,,294.4546259393974,294.4546259393974,space,10.06431000000157,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,305.5406487272703,,X,l,go,l,1,0.5428530303033767,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,307.1918298181845,,Y,d,go,d,1,0.4911827272735536,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,308.79307781817624,,X,l,go,l,1,0.5219788484828314,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,310.4275360000029,,Y,d,go,d,1,0.5348733939463273,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,312.07903466666176,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,313.8803767272766,,X,l,go,l,1,0.33097278788045514,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,315.3145919999952,,Y,d,go,d,1,0.5449771515122848,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,316.96574206060905,,X,l,go,l,1,0.5413446666643722,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,318.6172145454475,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,320.41860896968865,,Y,d,go,d,1,0.44872793939430267,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,321.96983951514994,,X,l,go,l,1,0.5772801818238804,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,323.6545032727299,,Y,d,go,d,1,0.6211769090878079,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,325.38912193939905,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,327.19046303030336,,X,l,go,l,1,0.39688793939421885,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,328.6915820606082,,Y,d,go,d,1,0.5430052727315342,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,330.34291490909527,,X,l,go,l,1,0.5408893939311383,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,331.9940615757514,,Y,d,go,d,1,0.3773543636343675,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,333.47860363636573,,X,l,go,l,1,0.49217763636261225,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,335.079726060605,,Y,d,go,l,0,0.6515342424245318,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,336.8478220606048,,Y,None,nogo,d,0,0.6120093939389335,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,338.5658172121184,,X,l,go,None,0,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,340.36753212120675,,Y,d,go,d,1,0.6121083030302543,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,342.0851432727213,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,343.8863539393933,,X,l,go,l,1,0.4212520606088219,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,345.42102109090774,346.22176484848023,Y,d,go,None,0,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,347.2223030302994,,X,l,go,None,0,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,349.02384193938633,349.82440581817355,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,350.8252164848527,,X,None,nogo,l,0,0.4902353333309293,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,352.4261600000027,,Y,d,go,d,1,0.5045504848530982,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,354.0442957575724,,X,l,go,l,1,0.5824525454518152,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,355.7290399999911,,Y,d,go,d,1,0.3862954545475077,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,357.22998884848494,,X,l,go,l,1,0.5656447878718609,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,358.89781478788063,,Y,d,go,d,1,0.5296578787820181,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,360.5323258181743,,Y,None,nogo,d,0,0.5589112121087965,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,362.2006317575724,363.00123587877897,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,364.0021866666648,,X,l,go,l,1,0.43279824242927134,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,365.53651733332663,,Y,d,go,d,1,0.5946901212155353,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,367.23799272727047,368.0386589090922,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,369.0393638787791,369.83977599999344,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,370.84064533333003,,X,l,go,l,1,0.4259541212086333,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,372.37463369696343,,Y,d,go,d,1,0.42758999999205116,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,373.9094492121221,,Y,None,nogo,d,0,0.6220753333327593,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,375.64410375757143,,X,l,go,None,0,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,377.4452935757581,378.24577163635695,Y,d,go,None,0,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,379.2476358787826,380.0484751515178,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,381.04893769696355,,X,l,go,l,1,0.45689133333507925,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,382.63332412121235,,Y,d,go,d,1,0.489267090903013,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,384.251233939387,385.052227878783,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,386.0527437575802,,X,l,go,l,1,0.36584260607196484,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,387.5370511515066,,Y,d,go,d,1,0.48109593939443585,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,389.13851103029447,,X,l,go,l,1,0.5451958181802183,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,390.78972945454007,,X,None,nogo,l,0,0.5729053939430742,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,392.50748024242057,,Y,d,go,d,1,0.43913084849191364,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,394.0920349090884,,X,l,go,l,1,0.5502140000025975,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,395.7601042424212,,Y,d,go,d,1,0.4349441818194464,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,397.32785890909145,398.1289580606099,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,87,001,30,m,Psychologie,2023-02-01_10h29.41.227,00_bat_bachelor,2022.2.4,59.966331634521545,
