loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus.stopped,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,447.2687741727168,448.26959502080354,1,448.26959502080354,,X,d,go,d,1,0.4649363571552385,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,449.43686087909737,450.4377529998783,1,450.4377529998783,451.23840909653154,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,451.8388529266158,452.8394502596602,1,452.8394502596602,,Y,l,go,l,1,0.48616592261896585,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,454.0406981620872,455.04137016176173,1,455.04137016176173,,X,d,go,d,1,0.46007914738947875,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,456.2255615876056,457.2260915267434,1,457.2260915267434,,Y,l,go,l,1,0.499698522118706,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,480.21037759496903,480.4103871949628,0.2,480.4103871949628,,X,d,go,d,1,0.5318667489482323,458.4691498331413,j,21.724584716113895,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,481.64488841460116,481.8449474691188,0.2,481.8449474691188,,Y,l,go,l,1,0.4086832935208804,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,482.9624499576021,483.16253325453,0.2,483.16253325453,,X,d,go,d,1,0.43508376556565054,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,484.3134951207321,484.5137587812096,0.2,484.5137587812096,,Y,l,go,l,1,0.42907164727148484,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,485.64743629215445,485.8478104980313,0.2,485.8478104980313,,X,d,go,d,1,0.5661115808288741,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,487.1155378833755,487.3153651804314,0.2,487.3153651804314,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,488.7166765010079,488.91644949505644,0.2,488.91644949505644,,Y,l,go,l,1,0.4581286028806062,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,490.08400674715085,490.28449974085015,0.2,490.28449974085015,,X,d,go,d,1,0.36968985788189457,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,491.36863303339123,491.5684700274105,0.2,491.5684700274105,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,492.96954377234215,493.1699970084883,0.2,493.1699970084883,,Y,l,go,l,1,0.33170636114664376,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,494.2041051131637,494.4043314403243,0.2,494.4043314403243,,X,d,go,d,1,0.4087405056125135,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,495.52256847390527,495.72261443751995,0.2,495.72261443751995,496.5231410796914,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,497.12390103083817,497.32392226719094,0.2,497.32392226719094,,Y,l,go,l,1,0.32234151720331283,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,498.3578165537874,498.55822809298115,0.2,498.55822809298115,,X,d,go,d,1,0.35160792725582724,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,499.6423225976614,499.8422982582815,0.2,499.8422982582815,500.6429378700923,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.3098548800699,None,,501.3098548800699,501.3098548800699,space,12.29158322908188,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,514.619804305552,,X,d,go,d,1,0.3533635627645708,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,516.0877502604853,,Y,l,go,l,1,0.3747264615012682,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,517.5716404501145,,X,d,go,d,1,0.2987565589392034,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,518.9741406186004,,Y,l,go,l,1,0.38349833603570005,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,520.4748172243308,521.2756599875611,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,522.2760304116237,,X,d,go,d,1,0.3762760365061695,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,523.7772258049808,,Y,l,go,l,1,0.4914420412751497,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,525.4120133759934,,X,d,go,d,1,0.39313130105801974,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,526.9300669429977,,Y,l,go,l,1,0.3954445120616583,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,528.4474019648951,,Y,None,nogo,l,0,0.6059307130381058,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,530.1823965176263,,X,d,go,d,1,0.5355971713797771,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,531.8667224888632,,Y,l,go,l,1,0.4824495607863355,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,533.4679318943381,534.2689715059532,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,535.2694786572247,,X,d,go,d,1,0.3925737255740387,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,536.7707787778054,,Y,l,go,l,1,0.410703656176338,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,538.3049860339452,,X,d,go,d,1,0.49272543458937434,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,539.9228310677208,,Y,l,go,l,1,0.34699120221921476,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,541.3903983561722,,X,d,go,d,1,0.3984045106226404,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,542.9076024690403,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,544.7090798986283,,X,None,nogo,d,0,0.5688296401167463,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,546.3939154453765,,Y,l,go,l,1,0.4835472572231083,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,547.9782768590194,,X,d,go,d,1,0.5476820140065684,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,549.6297330280104,550.4300414884638,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,551.4309539728711,,Y,l,go,l,1,0.42315601377777057,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,552.9656620772548,,X,d,go,d,1,0.44143091400837875,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,554.5164249617337,,Y,l,go,l,1,0.44210630761881475,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,556.0678942701124,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,557.8693600633414,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,559.6709267050064,,X,d,go,d,1,0.47081950581923593,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,561.2552633913874,,Y,l,go,l,1,0.5189998460955394,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,562.8898129019108,563.6904108167728,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,564.6911545739858,,X,d,go,d,1,0.4117572314244171,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,566.2088032927022,,Y,l,go,l,1,0.5093566992545675,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,567.8269649323811,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,569.628267816599,,X,d,go,d,1,0.3693213732112781,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,571.1134433389379,,Y,l,go,l,1,0.4517601211191504,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,572.6976384496302,,X,d,go,d,1,0.43592837122196215,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,574.2489846065546,,Y,l,go,l,1,0.35566077377370675,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,575.7334192807684,,X,d,go,d,1,0.6007593216054374,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,577.4346999104491,578.2353501889229,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,579.2361312794528,,Y,l,go,l,1,0.265033423773275,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,580.6204942446093,,X,d,go,d,1,0.4650168419648253,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,582.2050054763604,583.0054705428047,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,584.0064984210912,,Y,l,go,l,1,0.326542727285414,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,585.4574683842584,,X,d,go,d,1,0.3317664823262021,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,586.90863374127,,Y,l,go,l,1,0.4968820386347943,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,588.509831995234,,X,d,go,d,1,0.41564329014363466,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,590.0270782899024,,Y,l,go,l,1,0.338902963718283,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,591.4787134648686,,X,d,go,d,1,0.3905460901951301,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,592.9968169712411,,Y,l,go,l,1,0.329557998549717,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,594.4306955487555,595.2314723726195,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,596.23204546325,,X,d,go,d,1,0.38997978743645945,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,597.7338488563182,,Y,l,go,l,1,0.35930392352020135,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,599.2182238941969,,X,d,go,d,1,0.23517307461588643,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,600.6023458897726,,Y,l,go,l,1,0.40208790277756634,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,602.1371281759384,,Y,None,nogo,l,0,0.4681746586174995,,,,,,,,,,,,,,,,,20,001,20,w,Psychologie,2023-01-16_14h05.22.022,00_bat_bachelor,2022.2.4,59.65589052857752,
