loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus.stopped,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,273.0525881467038,273.2530061832804,0.2,273.2530061832804,,Y,d,go,d,1,0.3415289470576681,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,274.3038837836939,274.50411175956833,0.2,274.50411175956833,,X,l,go,l,1,0.43470523465657607,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,275.654569044651,275.85501956607914,0.2,275.85501956607914,,Y,d,go,d,1,0.31573305575875565,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,276.872450847266,277.072599307925,0.2,277.072599307925,,X,l,go,l,1,0.3631541696668137,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,278.1399350981519,278.34039725596085,0.2,278.34039725596085,,Y,d,go,d,1,0.4066596452903468,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,279.45774131285725,279.6579198341351,0.2,279.6579198341351,,X,l,go,l,1,0.3361068838275969,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,280.70872567695915,280.9088552285393,0.2,280.9088552285393,,Y,d,go,d,1,0.4627183391712606,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,282.076450461318,282.27626001273165,0.2,282.27626001273165,,X,l,go,l,1,0.40708437279681675,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,283.39378103942727,283.5943038033147,0.2,283.5943038033147,,X,None,nogo,l,0,0.32022760339896195,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,285.0286511654267,285.22854459565133,0.2,285.22854459565133,286.02951662038686,Y,d,go,None,0,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,286.62994939635973,286.82981615990866,0.2,286.82981615990866,,X,l,go,l,1,0.41160801134537905,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.9772984132287,None,,287.9772984132287,287.9772984132287,space,7.715916522516636,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,296.72100301625323,,X,l,go,l,1,0.28088503889739513,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,298.1054730208416,,Y,d,go,d,1,0.38477211954887025,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,299.60652247589314,,X,l,go,l,1,0.3404923405032605,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,301.0576203915698,,Y,d,go,d,1,0.4560201540880371,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,302.6254199396062,,X,l,go,l,1,0.28229352441849187,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,304.0098225502297,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,305.8113914237183,,Y,d,go,d,1,0.35925647080875933,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,307.2796544386365,,X,l,go,l,1,0.29815874420455657,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,308.69715088346857,,Y,d,go,d,1,0.22550852718995884,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,310.0484397810651,,X,l,go,l,1,0.31470808558515273,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,311.4660681047535,,Y,d,go,d,1,0.48007252940442413,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,313.06717821440543,,X,l,go,l,1,0.4303905658889562,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,314.6184769059473,,X,None,nogo,l,0,0.31985523959156126,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,316.05277093467885,,Y,d,go,d,1,0.4686698571895249,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,317.65423352931975,,X,l,go,l,1,0.3079497792641632,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,319.10444562640623,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,320.90612746964325,,Y,d,go,d,1,0.3842383010778576,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,322.4071585004567,,X,l,go,l,1,0.3086804462654982,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,323.8249269454391,,Y,d,go,d,1,0.41052922295057215,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,325.34275701467413,,X,l,go,l,1,0.29948674485785887,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,326.74350678472547,,Y,d,go,d,1,0.4025093402597122,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,328.26168303596205,329.0624073029903,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,330.06301869722665,,X,l,go,l,1,0.2677407900628168,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,331.44742809573654,,Y,d,go,d,1,0.3230979078216478,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,332.88187048819964,,X,l,go,l,1,0.34510131244314834,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,334.33263240370434,,Y,d,go,d,1,0.3972584286238998,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,335.83428694997565,,X,l,go,l,1,0.3678625355823897,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,337.318586821144,,Y,d,go,d,1,0.3565272573614493,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,338.78629226001794,,X,l,go,l,1,0.5996614358446095,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,340.4873199938447,,Y,d,go,d,1,0.3708782946341671,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,341.97212168347323,,X,l,go,l,1,0.37468872070894577,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,343.4565544031793,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,345.257945822028,,Y,d,go,d,1,0.4322189304511994,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,346.7924202629947,,X,l,go,l,1,0.24266005062963814,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,348.14364031207515,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,349.94485621570493,,Y,d,go,d,1,0.3374009450490121,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,351.3960574041412,,X,l,go,l,1,0.31155947799561545,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,352.8137793036585,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,354.61513581339386,,Y,d,go,d,1,0.37199829518795013,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,356.09942210881854,,X,l,go,l,1,0.31145426581497304,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,357.51728509928216,,Y,d,go,d,1,0.25301302535808645,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,358.8850355806353,,X,l,go,l,1,0.3260390001523774,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,360.31946439732565,,X,None,nogo,d,0,0.23534125919104554,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,361.67054093116894,,Y,d,go,d,1,0.6448769729177002,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,363.422486023017,,X,l,go,l,1,0.3963706706126686,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,364.95700022159144,,Y,d,go,d,1,0.3010964426212013,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,366.3913917049358,367.1922585174616,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,368.1925964570255,,X,l,go,l,1,0.2647439401480369,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,369.5936788333056,,Y,d,go,d,1,0.32083996731671505,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,371.02814934699563,,X,l,go,l,1,0.26166612046654336,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,372.4128026243998,373.2133872549748,X,None,nogo,None,1,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,374.2140393765003,,Y,d,go,d,1,0.4672453716339078,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,375.81529639530345,,X,l,go,l,1,0.25911678589181975,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,377.2160044683842,378.0167728566157,X,None,nogo,None,1,,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,379.0173595235683,,Y,d,go,d,1,0.3046149897563737,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,380.4520588858577,,X,l,go,l,1,0.26203412062022835,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,381.83615216298494,,Y,d,go,d,1,0.31822323877713643,,,,,,,,,,,,,,,,15,001,20,w,Psychologie,2023-01-11_13h32.44.947,00_bat_bachelor,2022.2.4,59.979556050055734,
