loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,d,l,552.3118510002969,j,13.427710208809003,0,565.7685746577336,566.7832272566156,1,566.7832272566156,X,d,go,None,0,,,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,568.184328153031,569.1846656075213,1,569.1846656075213,Y,l,go,l,1,0.34332721948157996,,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,570.2358844917035,571.2365715217311,1,571.2365715217311,X,d,go,d,1,0.3717034482397139,,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,572.3206519657979,573.3214490562677,1,573.3214490562677,X,None,nogo,None,1,,574.1220760620199,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,574.7226944374852,575.7230866797036,1,575.7230866797036,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,577.1245143639389,578.1252489089966,1,578.1252489089966,Y,l,go,l,1,0.45833758800290525,,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,579.2924982825061,580.2932391306385,1,580.2932391306385,X,d,go,d,1,0.5145610758336261,,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,581.5111478733597,582.5119876306271,1,582.5119876306271,Y,l,go,l,1,0.4076709458604455,,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,583.629673391697,584.6302949672099,1,584.6302949672099,Y,None,nogo,None,1,,585.4312691242667,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,586.0315980453743,587.0321245904779,1,587.0321245904779,X,d,go,d,1,0.3678479348309338,,,,,,,,,,,,,,,,,,40,001,19,w,Bachelor Psychologie 100%,2023-01-18_10h27.13.918,00_bat_bachelor,2022.2.4,59.962176604102844,
