loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,d,l,146.22842569695786,j,19.20866030291654,0,165.4622414545156,166.4872989091091,1,166.4872989091091,X,d,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,167.88925381819718,168.89167660614476,1,168.89167660614476,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,170.30751709081233,171.30847127269953,1,171.30847127269953,X,d,go,d,1,0.4325293938163668,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,172.37591806054115,173.37652024254203,1,173.37652024254203,Y,l,go,None,0,,174.17743175756186,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,174.7775859395042,175.77833406068385,1,175.77833406068385,Y,None,nogo,l,0,0.5392343634739518,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,177.37939199991524,178.38019248493947,1,178.38019248493947,X,d,go,None,0,,179.18093963642605,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,179.7812184242066,180.7817726060748,1,180.7817726060748,Y,l,go,l,1,0.4787970301695168,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,181.88277381821536,182.88341721217148,1,182.88341721217148,X,d,go,d,1,0.6015524242538959,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,184.11772654554807,185.11857648496516,1,185.11857648496516,X,None,nogo,d,0,0.5905332725960761,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,186.75302642420866,187.75383175746538,1,187.75383175746538,Y,l,go,None,0,,188.55444751516916,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,189.15488096978515,190.15560145466588,1,190.15560145466588,X,d,go,d,1,0.36975751514546573,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,191.15648290910758,192.15764848492108,1,192.15764848492108,Y,l,go,l,1,0.5917589697055519,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,193.37494351505302,194.37557527283207,1,194.37557527283207,X,d,go,None,0,,195.17626569699496,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,195.7766472727526,196.7774172120262,1,196.7774172120262,Y,l,go,l,1,0.6434210303705186,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,198.0452460607048,199.04583660606295,1,199.04583660606295,Y,None,nogo,None,1,,199.84667393937707,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,211.80518690915778,212.00519272731617,0.2,212.00519272731617,X,d,go,None,0,,212.80585842416622,200.4908087272197,j,11.282176909036934,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,213.40674278791994,213.6071898182854,0.2,213.6071898182854,Y,l,go,l,1,0.5984106061514467,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,214.82471563643776,215.02483781822957,0.2,215.02483781822957,X,d,go,d,1,0.44435048499144614,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,216.09227539389394,216.29261236358434,0.2,216.29261236358434,Y,l,go,l,1,0.48899484844878316,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,217.40998787875287,217.60991612123325,0.2,217.60991612123325,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,219.0111849696841,219.2113672727719,0.2,219.2113672727719,X,d,go,d,1,0.5131121817976236,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,220.3455243636854,220.54562424239703,0.2,220.54562424239703,Y,l,go,l,1,0.6037332725245506,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,221.7801061817445,221.98002424254082,0.2,221.98002424254082,X,d,go,d,1,0.529780302895233,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,223.13109527272172,223.33109527267516,0.2,223.33109527267516,X,None,nogo,None,1,,224.13162278779782,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,224.73214933322743,224.9321192726493,0.2,224.9321192726493,Y,l,go,l,1,0.44215460610575974,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,225.99942933325656,226.19981333334,0.2,226.19981333334,X,d,go,d,1,0.5968358183745295,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,227.41740218177438,227.61751854536124,0.2,227.61751854536124,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,229.01861721207388,229.21855563647114,0.2,229.21855563647114,X,None,nogo,d,0,0.5543941212818027,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,230.80317866662517,231.00324896979146,0.2,231.00324896979146,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,232.40476993937045,232.60516121215187,0.2,232.60516121215187,X,d,go,d,1,0.49704672722145915,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.8083767273929,None,,233.8083767273929,233.8083767273929,space,8.332877515116706,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,243.162562424317,X,d,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,244.96372751519084,Y,l,go,l,1,0.4249793333001435,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,246.41519127273932,X,d,go,d,1,0.5434011516626924,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,247.98288678796962,Y,l,go,l,1,0.5115422422531992,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,249.51736387889832,X,d,go,d,1,0.479928181739524,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,251.01850181818008,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,252.8198317575734,Y,l,go,l,1,0.40955775743350387,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,254.25412024231628,X,d,go,d,1,0.49526927270926535,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,255.77227539382875,Y,l,go,l,1,0.5613070910330862,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,257.356482909061,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,259.15779684856534,X,d,go,d,1,0.4552304847165942,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,260.64231903036125,Y,l,go,d,0,0.39575993944890797,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,262.0602133332286,X,d,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,263.8615966059733,Y,l,go,l,1,0.5835756969172508,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,265.46315393946134,Y,None,nogo,None,1,,266.2636276364792,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,267.264551757602,X,d,go,d,1,0.5247146061155945,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,268.8154026665725,Y,l,go,l,1,0.5736872120760381,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,270.41680096974596,X,d,go,l,0,0.5080280606634915,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,271.9512644847855,Y,l,go,l,1,0.6376915755681694,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,273.6354652121663,X,d,go,d,1,0.5534350909292698,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,275.2200635152403,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,277.0216334545985,Y,l,go,l,1,0.4807592120487243,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,278.52276072720997,X,d,go,d,1,0.674663697136566,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,280.22386278794147,X,None,nogo,d,0,0.5583049091510475,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,281.8084004849661,Y,l,go,l,1,0.5728203030303121,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,283.4098860605154,X,d,go,d,1,0.6035500001162291,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,285.0444838788826,Y,l,go,l,1,0.4881575151812285,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,286.56224969704635,Y,None,nogo,None,1,,287.36291393940337,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,288.3634802424349,X,d,go,d,1,0.5145172728225589,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,289.89824484847486,Y,l,go,l,1,0.5473323029000312,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,291.4660450909287,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,293.26743854535744,X,d,go,d,1,0.45843387860804796,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,294.7517929696478,Y,l,go,l,1,0.5902423637453467,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,296.36990496958606,X,d,go,d,1,0.5562806667294353,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,297.95446060597897,Y,l,go,l,1,0.5701739999931306,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,299.5552499394398,X,d,go,d,1,0.5383039393927902,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,301.1234773332253,Y,l,go,l,1,0.6178263637702912,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,302.77462884853594,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,304.57595393946394,X,d,go,d,1,0.5572867272421718,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,306.1610002424568,Y,l,go,l,1,0.556485757464543,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,307.74542739405297,Y,None,nogo,None,1,,308.5458666665945,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,309.54680533334613,X,d,go,d,1,0.5297822423744947,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,311.09810472722165,Y,l,go,l,1,0.5954549696762115,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,312.7156872728374,Y,None,nogo,None,1,,313.5165081212763,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,314.5169633938931,X,d,go,d,1,0.5999412727542222,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,316.13453236361966,Y,l,go,l,1,0.567427818197757,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,317.7190957576968,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,319.52070109080523,Y,None,nogo,l,0,0.6679417577106506,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,321.2217643635813,X,d,go,d,1,0.6159005453810096,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,322.85657696961425,Y,l,go,l,1,0.5009759392123669,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,324.3910293332301,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,326.19220024254173,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,327.99357624235563,X,d,go,d,1,0.5963126665446907,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,329.6118913940154,Y,l,go,l,1,0.6251441817730665,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,331.26293236366473,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,333.0643684847746,X,d,go,d,1,0.6133221213240176,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,334.69900703034364,Y,l,go,l,1,0.5155262423213571,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,57,0,57,0,,,,,,,57,,,1,336.23323830310255,X,d,go,d,1,0.5959984848741442,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,58,0,58,0,,,,,,,58,,,1,337.8514880000148,X,None,nogo,None,1,,338.65217745443806,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,59,0,59,0,,,,,,,59,,,1,339.6527427879628,Y,l,go,l,1,0.4888595757074654,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,60,0,60,0,,,,,,,60,,,1,341.1706453333609,X,d,go,d,1,0.6502467272803187,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,61,0,61,0,,,,,,,61,,,1,342.8382593940478,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,62,0,62,0,,,,,,,62,,,1,344.639877818292,Y,l,go,l,1,0.6847844240255654,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,63,0,63,0,,,,,,,63,,,1,346.35764266666956,X,d,go,d,1,0.5510249088983983,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,64,0,64,0,,,,,,,64,,,1,347.94233648478985,Y,l,go,l,1,0.42231266642920673,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,65,0,65,0,,,,,,,65,,,1,349.3935495757032,X,d,go,d,1,0.636244302848354,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,66,0,66,0,,,,,,,66,,,1,351.06118448474444,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,67,0,67,0,,,,,,,67,,,1,352.8631161211524,X,None,nogo,None,1,,353.6635553939268,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,0,0,0,0,68,0,68,0,,,,,,,68,,,1,354.66431854548864,Y,l,go,l,1,0.5652023635338992,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
