loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,stimulus.stopped,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,1057.1069003117736,1058.1079931599088,1,1058.1079931599088,X,d,go,None,0,,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,1059.5089195109904,1060.5097486013547,1,1060.5097486013547,X,None,nogo,d,0,0.30049347481690347,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,1061.9105454978999,1062.9115961641073,1,1062.9115961641073,Y,l,go,l,1,0.5392812376376241,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,1064.162457618164,1065.1632784663234,1,1065.1632784663234,X,d,go,d,1,0.4155198431108147,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,1066.280782409478,1067.2812968334183,1,1067.2812968334183,Y,l,go,l,1,0.44129098230041564,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,1089.548546158243,1089.7489717581775,0.2,1089.7489717581775,X,d,go,d,1,0.5011954382061958,1068.4596070500556,j,21.05845771334134,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,1090.9664916526526,1091.1664532527793,0.2,1091.1664532527793,Y,l,go,l,1,0.36349223204888403,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,1092.2341133411974,1092.4342271834612,0.2,1092.4342271834612,X,d,go,d,1,0.28077954496257007,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,1093.4184002820402,1093.6184637001716,0.2,1093.6184637001716,Y,l,go,l,1,0.29654777981340885,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,1094.619073639391,1094.8193882089108,0.2,1094.8193882089108,X,d,go,d,1,0.3749918630346656,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,1095.9034235619474,1096.1035044346936,0.2,1096.1035044346936,Y,l,go,l,1,0.35443963040597737,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,1097.1713114322629,1097.371147456579,0.2,1097.371147456579,X,d,go,d,1,0.3510534502565861,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,1098.4388502114452,1098.6389912054874,0.2,1098.6389912054874,Y,l,go,l,1,0.3625104143284261,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,1099.7229819525965,1099.9231171282008,0.2,1099.9231171282008,X,d,go,d,1,0.3271373405586928,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,1100.9574298388325,1101.1575160447974,0.2,1101.1575160447974,X,None,nogo,None,1,,,,,1101.9582186869811,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,1102.5586203353014,1102.7585819351953,0.2,1102.7585819351953,X,None,nogo,None,1,,,,,1103.5593102744315,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,1104.1597158014774,1104.3599629770033,0.2,1104.3599629770033,Y,l,go,l,1,0.3866825238801539,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,1105.4606620797422,1105.6608554371633,0.2,1105.6608554371633,X,d,go,d,1,0.3812420417089015,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,1106.7451506690122,1106.9453396629542,0.2,1106.9453396629542,X,None,nogo,d,0,0.31340352911502123,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,1108.3630645512603,1108.5630600906443,0.2,1108.5630600906443,Y,l,go,l,1,0.44002989190630615,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.7447031540796,None,,,1109.7447031540796,1109.7447031540796,space,16.4929074421525,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,1127.2604764797725,X,d,go,d,1,0.3338010951410979,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,1128.6949746934697,Y,l,go,l,1,0.3714675009250641,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,1130.1794612463564,X,d,go,d,1,0.3588410827796906,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,1131.6470619894098,Y,l,go,l,1,0.31482946779578924,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,1133.0649604534265,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,1134.8663957011886,X,d,go,d,1,0.3769201044924557,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,1136.3505923149642,Y,l,go,l,1,0.428137049311772,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,1137.8853430859745,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,1139.6867225761525,X,d,go,d,1,0.34042218257673085,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,1141.1377512060571,Y,l,go,l,1,0.36031599109992385,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,1142.6054217671044,X,d,go,d,1,0.36552956444211304,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,1144.0733066312969,X,None,nogo,None,1,,,,,1144.8740024853032,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,1145.8747409093194,Y,l,go,l,1,0.44012637669220567,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,1147.426697005285,X,d,go,d,1,0.39175500627607107,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,1148.9444965117145,Y,l,go,l,1,0.36143647553399205,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,1150.4287328831851,X,d,go,d,1,0.4934650177601725,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,1152.0635296662804,X,None,nogo,None,1,,,,,1152.8643113386352,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,1153.864883459406,Y,l,go,l,1,0.2889909348450601,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,1155.3320391117595,X,d,go,d,1,0.5345835431944579,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,1156.9829900688492,Y,l,go,l,1,0.35561344819143414,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,1158.4509806300048,X,d,go,d,1,0.2956755377817899,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,1159.8519690416288,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,1161.6534682891797,Y,l,go,l,1,0.30914171296171844,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,1163.0709114808124,X,d,go,d,1,0.4755169050768018,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,1164.6555245306809,X,None,nogo,None,1,,,,,1165.4562766272575,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,1166.457628868986,Y,l,go,d,0,0.30330559448339045,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,1167.8923297491856,X,d,go,d,1,0.4377976506948471,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,1169.4599144437816,Y,l,go,l,1,0.3734393788035959,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,1170.9611171097495,Y,None,nogo,None,1,,,,,1171.7618182974402,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,1172.7624413273297,X,d,go,d,1,0.2547577393706888,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,1174.1471073227003,Y,l,go,l,1,0.3748245902825147,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,1175.6482018677052,X,d,go,d,1,0.410029906546697,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,1177.1824639115948,X,None,nogo,None,1,,,,,1177.9834133414552,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,1178.9838162502274,Y,l,go,l,1,0.4667479395866394,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,1180.5681829974055,X,d,go,d,1,0.41823838744312525,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,1182.1027461320627,Y,l,go,l,1,0.5484695970080793,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,1183.7539841192774,X,d,go,d,1,0.3037729882635176,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,1185.188445969252,Y,l,go,l,1,0.37337246956303716,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,1186.6727031890769,Y,None,nogo,None,1,,,,,1187.473357831128,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,1188.474208739819,X,d,go,d,1,0.3034146854188293,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,1189.9084921656176,Y,l,go,l,1,0.4070548778399825,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,1191.4262645207345,X,d,go,None,0,,,,,1192.2266864355188,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,1193.2276774654165,Y,l,go,l,1,0.5588492283131927,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,1194.8955510810483,X,d,go,d,1,0.2985885061789304,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,1196.29647743213,Y,l,go,l,1,0.3857394941151142,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,1197.7978250677697,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,1199.599206497427,X,d,go,d,1,0.2832900893408805,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,1200.9841260684188,Y,l,go,l,1,0.4494461298454553,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,1202.5518038538285,Y,None,nogo,None,1,,,,,1203.3527028593235,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,1204.3531809197739,X,d,go,d,1,0.23274805303663015,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,1205.7042013555765,Y,l,go,l,1,0.5298887575045228,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,1207.3390315931756,X,d,go,d,1,0.3686054418794811,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,1208.823403722141,Y,l,go,l,1,0.2581366468220949,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,1210.207820020616,Y,None,nogo,None,1,,,,,1211.0085100566503,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,1212.0092838744167,X,d,go,d,1,0.27380742714740336,,,,,,,,,,,,,,,,,,64,001,20,w,Psychologie,2023-01-25_09h05.39.438,00_bat_bachelor,2022.2.4,59.96514028821549,
