loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus.stopped,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,480.1623834364291,481.1634147086588,1,481.1634147086588,,Y,l,go,l,1,0.4772377471381333,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,482.34766577082337,483.3481249221368,1,483.3481249221368,,X,d,go,d,1,0.6118393788347021,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,484.66615822247695,485.66693397966446,1,485.66693397966446,,Y,l,go,l,1,0.42112674404052086,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,486.8010143995052,487.80181827791966,1,487.80181827791966,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,489.2029560228111,490.2035950527934,1,490.2035950527934,,X,d,go,d,1,0.36549380130600184,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,519.7929518579622,519.9929866700841,0.2,519.9929866700841,,X,d,go,None,0,,491.2813501666242,j,28.49059240729548,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,521.3941588391899,521.5939589847403,0.2,521.5939589847403,,Y,l,go,l,1,0.38214591445284896,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,522.6784665801388,522.8782308469235,0.2,522.8782308469235,,X,d,go,l,0,0.2818167509685736,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,523.8624999454478,524.0625153636211,0.2,524.0625153636211,,Y,l,go,l,1,0.4409003102045972,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,525.2136609873269,525.4138955569069,0.2,525.4138955569069,,X,d,go,d,1,0.3865623971505556,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,526.5145999929227,526.7149591685156,0.2,526.7149591685156,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,528.1159310953226,528.3157671196386,0.2,528.3157671196386,,Y,l,go,l,1,0.2683816059434321,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,529.2997976728366,529.5003381816496,0.2,529.5003381816496,,X,d,go,d,1,0.49219143684604205,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,530.7008665692701,530.9012029570004,0.2,530.9012029570004,,X,None,nogo,d,0,0.418968199606752,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,532.4358470614243,532.6359870855813,0.2,532.6359870855813,,Y,l,go,None,0,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,534.0371180426155,534.2372570970911,0.2,534.2372570970911,,X,d,go,d,1,0.36384240817278624,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,535.3047474886116,535.5048967249168,0.2,535.5048967249168,,Y,l,go,l,1,0.4228576523019001,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,536.6390130235231,536.8391986234346,0.2,536.8391986234346,,X,d,go,None,0,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,538.2402432774543,538.4404797864263,0.2,538.4404797864263,,X,None,nogo,d,0,0.5921249641396571,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,540.1417691434035,540.3416604404047,0.2,540.3416604404047,,Y,l,go,None,0,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.7734929583094,None,,541.7734929583094,541.7734929583094,space,10.942064673290588,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,553.7353950373945,,X,d,go,d,1,0.5772696986387018,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,555.4200759175292,,Y,l,go,l,1,0.3954666352365166,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,556.9211728867085,,X,d,go,d,1,0.5117264576838352,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,558.5391163446766,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,560.3401385017496,,Y,l,go,l,1,0.33907151108724065,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,561.7915297980362,,X,d,go,d,1,0.5208251199219376,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,563.4261733691383,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,565.2275320109038,,Y,l,go,l,1,0.3655388921906706,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,566.6952306932362,,X,d,go,d,1,0.48052016977453604,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,568.2798277431284,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,570.0812959605828,,Y,l,go,l,1,0.26427494129166007,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,571.4488487520721,,X,d,go,d,1,0.41537741347565316,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,572.9667786827777,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,574.7681853245304,,Y,l,go,l,1,0.43949376544333063,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,576.3191532998171,,X,d,go,d,1,0.40921984071610495,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,577.8370861395961,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,579.6384724177187,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,581.4398489988525,,Y,l,go,l,1,0.3448150234471541,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,582.8910623558622,,X,d,go,d,1,0.41438880789792165,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,584.4088158017839,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,586.2100367466628,,Y,l,go,l,1,0.45332648599287495,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,587.7782347741886,,X,d,go,d,1,0.5185540907259565,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,589.4126145878399,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,591.2138791690231,,Y,l,go,l,1,0.33055757579859346,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,592.6650581017893,,X,d,go,d,1,0.41573717090068385,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,594.1829342143319,,Y,l,go,l,1,0.6247634937753901,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,595.9175093733356,,Y,None,nogo,d,0,0.3629522267729044,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,597.3853942373826,,X,d,go,d,1,0.6548856610024814,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,599.1532973802241,,Y,l,go,l,1,0.40751026579528116,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,600.671173007926,,X,d,go,d,1,0.42553159038652666,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,602.2056920214964,,Y,l,go,l,1,0.4907630739035085,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,603.806650760409,,X,d,go,d,1,0.3140897050325293,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,605.224704375898,,Y,l,go,l,1,0.367626163904788,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,606.7088137169485,,X,d,go,d,1,0.45130030513973907,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,608.2767654415802,,Y,l,go,l,1,0.4036867524846457,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,609.7945916147437,,X,d,go,d,1,0.29275201840209775,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,611.195516511274,,Y,l,go,l,1,0.3476974462973885,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,612.6474518073082,613.4479997828021,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,614.448861842975,615.2498442424985,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,616.250451272499,,X,d,go,d,1,0.3968911194242537,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,617.767718900519,,Y,l,go,l,1,0.5606267976108938,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,619.4360696067451,,X,d,go,d,1,0.42852019501151517,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,620.9703219537914,,Y,l,go,l,1,0.3819272478867788,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,622.4546262038348,,X,d,go,d,1,0.32027782322256826,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,623.9059171365225,624.7065455968259,X,None,nogo,None,1,,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,625.7073223237239,,Y,l,go,l,1,0.33254448394291103,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,627.1416726585885,,X,d,go,d,1,0.4505201843276154,,,,,,,,,,,,,,,,42,001,20,w,"Bildungswissenschaften, Nebenfach Psychologie",2023-01-18_11h59.14.115,00_bat_bachelor,2022.2.4,59.978218831259255,
