loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus.stopped,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,64009.99123976182,64010.99121358001,1,64010.99121358001,,X,None,nogo,l,0,0.5028093328473915,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,64012.607667099306,64013.60739025095,1,64013.60739025095,,Y,d,go,d,1,0.44752063237319817,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,64014.757646662954,64015.75769951142,1,64015.75769951142,,X,l,go,l,1,0.360787583518686,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,64016.824040812586,64017.82433075184,1,64017.82433075184,,Y,d,go,d,1,0.4070324095846445,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,64025.75747066304,64025.957668869,0.2,64025.957668869,,X,l,go,l,1,0.4813528584090818,64018.95173432643,j,6.7865037407500495,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,64027.140966719526,64027.340618016664,0.2,64027.340618016664,,Y,d,go,d,1,0.3944544762962323,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,64028.44065772573,64028.6408016287,0.2,64028.6408016287,,X,l,go,d,0,0.42201325080895913,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,64029.77431913972,64029.97432486093,0.2,64029.97432486093,64030.774028230764,X,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,64031.37434163668,64031.57431923669,0.2,64031.57431923669,,Y,d,go,d,1,0.561406152908603,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,64032.840984319526,64033.040925071065,0.2,64033.040925071065,,X,l,go,l,1,0.43756281902096816,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,64034.190982695276,64034.39098211346,0.2,64034.39098211346,,Y,d,go,d,1,0.43146391288973973,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,64035.52443513967,64035.724321588204,0.2,64035.724321588204,,X,l,go,l,1,0.426795309092995,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,64036.85766600841,64037.05764797205,0.2,64037.05764797205,64037.85771643261,X,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,64038.45763759629,64038.657646711436,0.2,64038.657646711436,,Y,d,go,d,1,0.38920066066566505,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,64039.75764957204,64039.95760826298,0.2,64039.95760826298,,X,l,go,l,1,0.5296185319639335,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,64041.190748998415,64041.390987931634,0.2,64041.390987931634,,Y,d,go,d,1,0.4557940829145082,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,64042.557412093374,64042.75761514781,0.2,64042.75761514781,64043.55763318417,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,64044.157726468984,64044.357642493254,0.2,64044.357642493254,,X,l,go,l,1,0.28798955820457195,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,64045.35747764485,64045.557828093166,0.2,64045.557828093166,,Y,d,go,d,1,0.35252286025570356,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64046.656575196816,None,,64046.656575196816,64046.656575196816,space,3.1918669381593645,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,64050.874121273155,,X,l,go,l,1,0.315677302354743,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,64052.29072664691,,Y,d,go,d,1,0.35562346480219276,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,64053.75745805699,,X,l,go,l,1,0.2968453114917793,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,64055.157595559955,,Y,d,go,d,1,0.28820677021940355,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,64056.55763415387,64057.357419463064,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,64058.357634250846,64059.15742731761,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,64060.15741956004,,X,l,go,l,1,0.2648298118620005,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,64061.52429162458,,Y,d,go,d,1,0.5296781683027803,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,64063.15759992358,,X,l,go,l,1,0.35230564824087196,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,64064.62429303065,,Y,d,go,d,1,0.3751759401820891,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,64066.10776673563,,X,l,go,l,1,0.331401900799392,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,64067.54096070741,,Y,d,go,d,1,0.32120020877118804,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,64068.97429577004,64069.77440010938,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,64070.77407768529,,X,l,go,l,1,0.36806273150796187,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,64072.25762993569,,Y,d,go,d,1,0.30852482097179745,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,64073.67403797622,64074.47404873985,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,64075.47406473984,,X,l,go,l,1,0.19654572375657153,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,64076.773923988396,,Y,d,go,d,1,0.3196215428652067,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,64078.22441540634,64079.024153685255,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,64080.024278291254,,X,l,go,l,1,0.2383716428776097,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,64081.37397751564,,Y,d,go,d,1,0.3438198341791576,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,64082.82428323671,,X,l,go,l,1,0.3658586113633646,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,64084.29090846502,,Y,d,go,d,1,0.35529328314078157,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,64085.757611753885,64086.557625426605,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,64087.5574193661,,X,l,go,l,1,0.28939125450051506,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,64088.95779783864,,Y,d,go,d,1,0.47301686244099983,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,64090.540920465006,64091.34092638016,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,64092.34091425895,,X,l,go,l,1,0.2412477626821783,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,64093.6909688771,,Y,d,go,d,1,0.44278414982909453,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,64095.240930307424,,X,l,go,l,1,0.4772626785597822,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,64096.82404129743,,Y,d,go,d,1,0.23771370380200096,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,64098.17431458215,64098.97425649733,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,64099.974273467014,,X,l,go,l,1,0.27203029321754,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,64101.35784419013,,Y,d,go,d,1,0.3771279392276483,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,64102.84094116802,,X,l,go,l,1,0.54125585966176,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,64104.49093745893,,Y,d,go,d,1,0.3306445678208547,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,64105.92434573364,,X,l,go,l,1,0.37010297294546035,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,64107.407710347776,,Y,d,go,d,1,0.37564527329595876,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,64108.89092174986,,X,l,go,l,1,0.2671255683126219,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,64110.27426944277,64111.07422105492,X,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,64112.07408384286,,X,None,nogo,l,0,0.3156850599225436,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,64113.4909772165,,Y,d,go,d,1,0.2597035113176389,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,64114.85758600844,,X,l,go,l,1,0.34900916497645085,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,64116.30730118434,,X,None,nogo,l,0,0.40281762375161634,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,64117.82425657005,64118.62424454582,Y,d,go,None,0,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,64119.62401715199,,X,l,go,l,1,0.41466537557789707,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,64121.14099290133,,Y,d,go,d,1,0.38511726868819096,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,64122.640729386316,,X,l,go,l,1,0.2620545404824952,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,64124.00759708723,64124.807386275206,X,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,64125.80759233571,,X,None,nogo,l,0,0.3111216682045779,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,64127.22422292159,,Y,d,go,d,1,0.39838659558517975,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,64128.72419261857,,X,l,go,l,1,0.3544632229495619,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,64130.19092790743,64130.990918792275,X,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,64131.99064194392,,Y,d,go,d,1,0.5116757527903246,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,64133.60766467507,,X,l,go,l,1,0.317760695299512,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,64135.04089598017,,Y,d,go,d,1,0.5166847200634948,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,64136.657590953895,64137.457582808434,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,23,001,28,m,Psychologie,2023-01-17_09h05.00.722,00_bat_bachelor,2022.2.4,60.09583277331715,
