loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,l,d,194.90004543037503,j,15.324495174078038,0,210.25814679972245,211.27061372695607,1,211.27061372695607,X,l,go,None,0,,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,212.67157770410995,213.6723849780101,1,213.6723849780101,Y,d,go,d,1,0.5808106984186452,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,214.95667290667188,215.95742151382728,1,215.95742151382728,X,l,go,l,1,0.39190957514801994,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,217.05808638752205,218.05901826766785,1,218.05901826766785,Y,d,go,d,1,0.49851288174977526,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,219.25979916576762,220.26075868229964,1,220.26075868229964,X,l,go,l,1,0.3767381591896992,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,221.34470450138906,222.34559032085235,1,222.34559032085235,Y,d,go,d,1,0.3709364537789952,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,223.42980668577366,224.43035989868804,1,224.43035989868804,Y,None,nogo,None,1,,225.23121973025263,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,225.8316167247831,226.83236824101186,1,226.83236824101186,X,l,go,l,1,0.316181949863676,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,227.84986111495527,228.8504201460746,1,228.8504201460746,Y,d,go,d,1,0.3633471093780827,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,229.91809685056796,230.91891479113838,1,230.91891479113838,X,l,go,l,1,0.4061122624843847,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,232.0361731435114,233.03713750856696,1,233.03713750856696,X,None,nogo,None,1,,233.83779176406097,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,234.43804524320876,235.4392651237722,1,235.4392651237722,Y,d,go,d,1,0.5081657442788128,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,236.6734661917144,237.67399516215664,1,237.67399516215664,X,l,go,l,1,0.2910914891399443,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,238.67481940580183,239.6755631644628,1,239.6755631644628,Y,d,go,d,1,0.32111092674313113,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,240.70984394158586,241.7104752152227,1,241.7104752152227,X,l,go,l,1,0.36631196216330864,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,260.8250436242961,261.0252073093725,0.2,261.0252073093725,X,l,go,l,1,0.6031593369843904,,242.79765012991265,j,18.002910706331022,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,262.3428950442176,262.5430175171059,0.2,262.5430175171059,Y,d,go,d,1,0.41485021461267024,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,263.6605425365269,263.86075664593955,0.2,263.86075664593955,X,l,go,l,1,0.3764676133287139,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,264.94484646522324,265.1450193624478,0.2,265.1450193624478,X,None,nogo,l,0,0.3405160458642058,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,266.6128125277173,266.81275851553073,0.2,266.81275851553073,X,None,nogo,None,1,,267.61359265007195,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,268.21399158399436,268.41399866278516,0.2,268.41399866278516,Y,d,go,d,1,0.3500253930396866,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,269.46473085778416,269.6651020583231,0.2,269.6651020583231,X,l,go,l,1,0.34858102729776874,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,270.71597049594857,270.9158835140115,0.2,270.9158835140115,Y,d,go,d,1,0.3923032727034297,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,272.01698329742067,272.21705873994506,0.2,272.21705873994506,X,l,go,l,1,0.38774617519811727,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,273.3178564623231,273.51807154144626,0.2,273.51807154144626,Y,d,go,d,1,0.4475930501066614,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,274.6687573363597,274.8688972638338,0.2,274.8688972638338,X,l,go,l,1,0.34384938405128196,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,275.9198898228642,276.1200830837479,0.2,276.1200830837479,X,None,nogo,None,1,,276.92081152118044,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,277.52114548528334,277.7211932914215,0.2,277.7211932914215,Y,d,go,d,1,0.38752847790601663,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,278.8222227717051,279.0222933657642,0.2,279.0222933657642,X,l,go,l,1,0.3021911416435614,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,280.0396863607457,280.2396585303941,0.2,280.2396585303941,X,None,nogo,None,1,,281.04047569521936,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.67501916366746,None,,281.67501916366746,281.67501916366746,space,8.084896280110115,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,290.78104404514306,X,l,go,l,1,0.2877949994872324,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,292.182143295242,Y,d,go,d,1,0.3577117072418332,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,293.6499272483634,X,l,go,l,1,0.2515622195205651,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,295.017527298216,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,296.8190634943894,Y,d,go,d,1,0.4423930425255094,,,,,,,,,,,,,,,,,,71,001,20,w,Psychologie,2023-01-25_13h33.01.561,00_bat_bachelor,2022.2.4,59.951079842963544,
