loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,d,l,188.4932254578307,j,20.907863447762793,0,209.435383061631,210.4499643878953,1,210.4499643878953,X,d,go,d,1,0.5162330921884859,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,211.66746294911718,212.66820234269835,1,212.66820234269835,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,214.0690486937965,215.06973863285384,1,215.06973863285384,X,d,go,None,0,,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,216.47159104408638,217.4723265588691,1,217.4723265588691,Y,l,go,l,1,0.46796935801103245,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,218.69010730176524,219.69081857414858,1,219.69081857414858,X,d,go,d,1,0.47451529423415195,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,220.89163641618507,221.89387835448724,1,221.89387835448724,Y,l,go,l,1,0.4647989353106823,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,223.07683050820197,224.0773260231217,1,224.0773260231217,X,d,go,d,1,0.48752765156677924,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,225.29487452370813,226.29564882635896,1,226.29564882635896,Y,l,go,l,1,0.4452270660112845,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,227.46346741165326,228.4639857144357,1,228.4639857144357,X,d,go,d,1,0.469467539107427,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,229.64822610995907,230.64894320051826,1,230.64894320051826,Y,l,go,l,1,0.507453944941517,,,,,,,,,,,,,,,,,,30,001,19,w,Bachelor Psychologie,2023-01-17_13h32.04.326,00_bat_bachelor,2022.2.4,60.05488649954915,
