loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,d,l,727.5357732296658,j,16.568537485323645,0,744.1343069451906,745.1546178118509,1,745.1546178118509,X,d,go,None,0,,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,746.5671023208816,747.5681985675582,1,747.5681985675582,Y,l,go,l,1,0.5171530435899285,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,748.7855322590343,749.7863986866374,1,749.7863986866374,X,d,go,d,1,0.2817291001273361,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,750.7870711740942,751.7876937219636,1,751.7876937219636,Y,l,go,l,1,0.28050000445102796,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,752.7884714219498,753.7892738493045,1,753.7892738493045,Y,None,nogo,l,0,0.37635492170636553,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,755.290346338313,756.2913223420989,1,756.2913223420989,X,d,go,d,1,0.43424557049422674,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,757.4422402608108,758.442742080939,1,758.442742080939,Y,l,go,l,1,0.4255240821199777,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,759.5937705455343,760.5945986699586,1,760.5945986699586,Y,None,nogo,None,1,,761.3950391080306,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,761.9953148909184,762.996174045766,1,762.996174045766,X,d,go,d,1,0.41725011063306283,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,764.1135679556575,765.1145046865637,1,765.1145046865637,Y,l,go,l,1,0.36362178140791457,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,766.182058887986,767.1825888294355,1,767.1825888294355,X,d,go,d,1,0.4867160770464807,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,768.383702336785,769.3842603995555,1,769.3842603995555,X,None,nogo,d,0,0.5253285904526592,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,771.019148195484,772.0196194700392,1,772.0196194700392,Y,l,go,l,1,0.385404168927721,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,773.137214107982,774.1379021106505,1,774.1379021106505,X,d,go,d,1,0.36397184337181443,,,,,,,,,,,,,,,,,,78,001,20,w,Psychologie 100%,2023-01-30_09h01.47.633,00_bat_bachelor,2022.2.4,59.85072807791082,
