loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,9037.136075085553,9038.136120176438,1,9038.136120176438,X,l,go,l,1,0.3749079640547279,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,9039.236086673423,9040.236058067356,1,9040.236058067356,Y,d,go,d,1,0.547166304779239,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,9041.486073461303,9042.48610109766,1,9042.48610109766,Y,None,nogo,None,1,,9043.285883012897,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,9043.886061146157,9044.886118358234,1,9044.886118358234,X,l,go,l,1,0.34546167531516403,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,9045.936063061294,9046.936062576453,1,9046.936062576453,Y,d,go,l,0,0.4715013717650436,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,9069.619082366495,9069.81891839084,0.2,9069.81891839084,X,l,go,l,1,0.4846679108450189,,9048.151854471827,j,21.434655329037923,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,9071.018878051458,9071.219066560443,0.2,9071.219066560443,Y,d,go,d,1,0.3483644617663231,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,9072.268808112101,9072.46906256047,0.2,9072.46906256047,X,l,go,d,0,0.29785103173344396,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,9073.468936015066,9073.669157008902,0.2,9073.669157008902,X,None,nogo,l,0,0.5233059527236037,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,9075.302229186811,9075.502597574494,0.2,9075.502597574494,Y,d,go,None,0,,9076.302241792844,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,9076.902399562474,9077.102248192852,0.2,9077.102248192852,X,l,go,l,1,0.3529903989401646,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,9078.169097130129,9078.369077639247,0.2,9078.369077639247,X,None,nogo,None,1,,9079.169157736178,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,9079.769241324015,9079.968908621144,0.2,9079.968908621144,Y,d,go,d,1,0.3987770433886908,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,9081.069033663487,9081.269073324074,0.2,9081.269073324074,X,l,go,l,1,0.538232975784922,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,9082.519287505798,9082.71906922711,0.2,9082.71906922711,X,None,nogo,None,1,,9083.519151263434,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,9084.119075821043,9084.319078633183,0.2,9084.319078633183,Y,d,go,d,1,0.46384852699702606,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,9085.485608976684,9085.686508758052,0.2,9085.686508758052,X,l,go,l,1,0.4411765379772987,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,9086.853010495513,9087.052994883386,0.2,9087.052994883386,X,None,nogo,None,1,,9087.853010980354,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,9088.452887538006,9088.65325883479,0.2,9088.65325883479,Y,d,go,d,1,0.3854863831656985,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,9089.769667990477,9089.96986425703,0.2,9089.96986425703,X,l,go,l,1,0.476876884320518,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9091.222970073723,None,,9091.222970073723,9091.222970073723,space,7.723771794931963,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,9099.969327530038,X,l,go,l,1,0.2690122578351293,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,9101.369386972423,Y,d,go,d,1,0.32738459313986823,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,9102.802723974426,X,l,go,l,1,0.38065971885225736,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,9104.286076952209,X,None,nogo,None,1,,9105.08607607949,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,9106.086074140097,Y,d,go,d,1,0.4574781058472581,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,9107.652736653225,X,l,go,l,1,0.49112172590685077,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,9109.252833331964,Y,d,go,d,1,0.4581845297361724,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,9110.819330027007,Y,None,nogo,None,1,,9111.619234124024,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,9112.619170608901,X,l,go,l,1,0.38794892744044773,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,9114.119401154225,Y,d,go,d,1,0.43933556918636896,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,9115.686005000724,Y,None,nogo,None,1,,9116.48605940069,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,9117.48582764325,X,l,go,l,1,0.3694539061107207,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,9118.969353711844,Y,d,go,d,1,0.4855459710233845,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,9120.586072443111,X,l,go,l,1,0.4378010244690813,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,9122.136049388588,X,None,nogo,None,1,,9122.93611057644,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,9123.935834697768,Y,d,go,d,1,0.4154068535135593,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,9125.452716386557,X,l,go,l,1,0.46708004057290964,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,9127.019352717878,X,None,nogo,None,1,,9127.818921784754,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,9128.819043481664,Y,d,go,d,1,0.4769311873242259,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,9130.402364895825,X,l,go,l,1,0.38093899143859744,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,9131.918950827181,Y,d,go,d,1,0.3367028916836716,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,9133.368886124168,Y,None,nogo,None,1,,9134.168900281744,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,9135.16885616057,X,l,go,l,1,0.5114179584779777,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,9136.785504103987,Y,d,go,d,1,0.4146509750862606,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,9138.302188944392,X,l,go,l,1,0.4493539885734208,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,9139.851926374831,Y,d,go,d,1,0.43520611664280295,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,9141.402073502017,X,l,go,l,1,0.46951882730354555,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,9142.985535522166,Y,d,go,d,1,0.40679837283096276,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,9144.501938180882,X,l,go,l,1,0.3932051672891248,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,9146.00193066572,X,None,nogo,None,1,,9146.802369065525,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,9147.802185308043,Y,d,go,d,1,0.548934061487671,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,9149.451947902096,X,l,go,l,1,0.3554495492717251,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,9150.91886840298,Y,d,go,d,1,0.4086228568048682,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,9152.435201243556,X,l,go,l,1,0.28346655383938923,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,9153.836565897422,Y,d,go,d,1,0.4021690417721402,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,9155.386133630964,Y,None,nogo,None,1,,9156.186651061027,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,9157.186467788386,X,l,go,l,1,0.23632330397958867,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,9158.569961420639,Y,d,go,d,1,0.324624836910516,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,9160.03655561863,X,l,go,l,1,0.4104604316817131,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,9161.569215239171,Y,d,go,d,1,0.3988420130626764,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,9163.068878027203,X,l,go,l,1,0.3389123451488558,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,9164.519001930195,Y,d,go,d,1,0.568518052023137,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,9166.202239901933,X,l,go,l,1,0.357742881460581,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,9167.668733251514,X,None,nogo,None,1,,9168.469013590773,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,9169.468888499949,Y,d,go,d,1,0.37056032981490716,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,9170.952144508046,X,l,go,l,1,0.3271300478372723,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,9172.385662843328,Y,d,go,d,1,0.3337618022051174,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,9173.818986269587,X,l,go,l,1,0.22811870189616457,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,9175.152077017177,Y,d,go,l,0,0.3665133014728781,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,9176.618996548379,X,l,go,None,0,,9177.41884391813,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,9178.418800281797,Y,d,go,d,1,0.5085146871570032,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,9180.03573719479,X,l,go,l,1,0.3801981433352921,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,9181.518983021087,X,None,nogo,l,0,0.49703638968640007,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,9183.118994851393,Y,d,go,None,0,,9183.918992524123,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,9184.919097251346,X,l,go,l,1,0.5200482573127374,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,9186.552065671742,Y,d,go,d,1,0.42403181904228404,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,9188.085655231203,X,l,go,l,1,0.34527646328206174,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,0,0,0,0,57,0,57,0,,,,,,,57,,,1,9189.535381073743,Y,d,go,d,1,0.33553198314621113,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
