loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,1556.0713866963051,1556.2716046245769,0.2,1556.2716046245769,Y,l,go,l,1,0.3687118445523083,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,1557.356171223335,1557.5564494594,0.2,1557.5564494594,X,d,go,None,0,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,1558.9580873674713,1559.1578638600186,0.2,1559.1578638600186,X,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.6022234265693,None,,1560.6022234265693,1560.6022234265693,space,11.553124228026718,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,1573.188516180031,X,d,go,d,1,0.31648618215695024,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,1574.6067251721397,Y,l,go,l,1,0.3055434082634747,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,1576.024890677072,X,d,go,d,1,0.48816707311198115,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,1577.6264732829295,Y,l,go,l,1,0.41427247878164053,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,1579.1447106236592,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,1580.9466026448645,X,d,go,d,1,0.35894609708338976,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,1582.4148477599956,Y,l,go,l,1,0.4178839670494199,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,1583.949315671809,X,d,go,d,1,0.33930711448192596,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,1585.4009162671864,X,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,1587.2026429553516,Y,l,go,l,1,0.3906843666918576,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,1588.7043243916705,X,d,go,d,1,0.3842950304970145,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,1590.2057100334205,Y,l,go,l,1,0.4186142240650952,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,1591.7406005091034,X,d,go,d,1,0.46809855243191123,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,1593.325428236276,X,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,1595.127342411317,Y,l,go,l,1,0.4101173998787999,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,1596.6456064190716,X,d,go,d,1,0.5315943728201091,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,1598.28043703828,Y,l,go,l,1,0.42449155962094665,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,1599.8154542832635,X,d,go,d,1,0.40115288365632296,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,1601.3336071115918,Y,l,go,l,1,0.42754222778603435,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,1602.8685369719751,X,d,go,d,1,0.6126204575411975,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,1604.5867702923715,X,None,nogo,None,1,,1605.3875853898935,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,1606.3887123647146,Y,l,go,l,1,0.43657689820975065,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,1607.9401074629277,X,d,go,d,1,0.5727738770656288,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,1609.6252408721484,X,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,1611.4269478674978,Y,l,go,l,1,0.30159140657633543,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,1612.844897577539,X,d,go,d,1,0.5633498732931912,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,1614.5134238004684,Y,l,go,l,1,0.44788849214091897,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,1616.065036334563,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,1617.8668483560905,X,d,go,d,1,0.4298449978232384,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,1619.401591959875,Y,l,go,l,1,0.43164602434262633,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,1620.9365406921133,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,1622.7384048160166,X,d,go,d,1,0.3508464014157653,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,1624.2064690082334,Y,l,go,l,1,0.5627787956036627,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,1625.8745997436345,X,d,go,d,1,0.47824419755488634,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,1627.4595320862718,Y,l,go,l,1,0.35770178912207484,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,1628.9278362784535,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,1630.7294928124174,X,d,go,d,1,0.2870917087420821,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,1632.1313764643855,Y,l,go,l,1,0.42228643083944917,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,1633.6658718632534,X,d,go,None,0,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,1635.4676010124385,Y,l,go,l,1,0.5009863604791462,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,1637.0859348047525,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,1638.8878510310315,X,d,go,d,1,0.3773949253372848,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,1640.372462511994,Y,l,go,l,1,0.3561785062775016,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,1641.8407133705914,X,d,go,d,1,0.48048050608485937,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,1643.42570807226,X,None,nogo,None,1,,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,1645.227435991168,X,None,nogo,d,0,0.365353484172374,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,1646.6956359781325,Y,l,go,l,1,0.5454914043657482,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,1648.3472407581285,X,d,go,d,1,0.445644389372319,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,1649.8987179072574,Y,l,go,l,1,0.39746877970173955,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,1651.400095754303,X,d,go,d,1,0.4560361881740391,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,1652.9683938333765,X,None,nogo,None,1,,1653.7692835978232,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,1654.7707933420315,Y,l,go,l,1,0.3987159593962133,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,1656.2719168295152,X,d,go,d,1,0.4647779352962971,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,1657.8399371653795,Y,l,go,l,1,0.4007569858804345,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,1659.34147952497,X,d,go,d,1,0.38664128771051764,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,1660.843096140772,Y,l,go,l,1,0.35741953225806355,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,1662.311357256025,X,d,go,d,1,0.40197626827284694,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
,,,,,,,,,,,,0,0,0,0,57,0,57,0,,,,,,,57,,,1,1663.8294928534888,Y,l,go,l,1,0.45137772476300597,,,,,,,,,,,,,,,,56,001,26,w,Psychologie,2023-01-24_09h12.21.660,00_bat_bachelor,2022.2.4,59.92651465998165,
