loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,2,0,2,0,53,0,53,0,,,,,,,53,,,1,20955.58100723347,Y,d,go,d,1,,0.29761723265983164,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,54,0,54,0,,,,,,,54,,,1,20956.98076897906,X,l,go,l,1,,0.36890107684303075,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,55,0,55,0,,,,,,,55,,,1,20958.46414668404,Y,d,go,d,1,,0.2633835523156449,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,56,0,56,0,,,,,,,56,,,1,20959.831098263734,Y,None,nogo,l,0,,0.33492630545515567,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,57,0,57,0,,,,,,,57,,,1,20961.28095162136,X,l,go,l,1,,0.21353872795589268,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,58,0,58,0,,,,,,,58,,,1,20962.597776679904,Y,d,go,d,1,,0.2887503277743235,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,59,0,59,0,,,,,,,59,,,1,20963.99875684909,X,l,go,l,1,,0.29600559710524976,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,60,0,60,0,,,,,,,60,,,1,20965.432257729815,Y,d,go,d,1,,0.2860860866494477,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,61,0,61,0,,,,,,,61,,,1,20966.865100671537,Y,None,nogo,None,1,20967.665579313645,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,62,0,62,0,,,,,,,62,,,1,20968.665245738113,X,l,go,l,1,,0.2846334812929854,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,63,0,63,0,,,,,,,63,,,1,20970.09858613403,Y,d,go,d,1,,0.4036719690775499,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,64,0,64,0,,,,,,,64,,,1,20971.6479710798,X,l,go,l,1,,0.24601531820371747,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,65,0,65,0,,,,,,,65,,,1,20972.998014546465,Y,d,go,d,1,,0.35236338793765754,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,66,0,66,0,,,,,,,66,,,1,20974.464884138317,Y,None,nogo,None,1,20975.264936113963,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,67,0,67,0,,,,,,,67,,,1,20976.264606417157,X,l,go,l,1,,0.23684635304380208,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,68,0,68,0,,,,,,,68,,,1,20977.6314973908,Y,d,go,d,1,,0.26257385569624603,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,69,0,69,0,,,,,,,69,,,1,20978.99802909186,Y,None,nogo,None,1,20979.797939007054,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,70,0,70,0,,,,,,,70,,,1,20980.7979588859,X,l,go,l,1,,0.3285238842945546,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,71,0,71,0,,,,,,,71,,,1,20982.23127988784,Y,d,go,d,1,,0.23831495828926563,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,72,0,72,0,,,,,,,72,,,1,20983.581334021175,X,l,go,l,1,,0.2812031799694523,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,73,0,73,0,,,,,,,73,,,1,20984.964866926195,X,None,nogo,None,1,20985.76478653832,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,74,0,74,0,,,,,,,74,,,1,20986.764832598856,Y,d,go,d,1,,0.24909652885980904,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,75,0,75,0,,,,,,,75,,,1,20988.11462636874,X,l,go,l,1,,0.3385418187826872,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,76,0,76,0,,,,,,,76,,,1,20989.581334506045,X,None,nogo,d,0,,0.232369264238514,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,77,0,77,0,,,,,,,77,,,1,20990.931465245434,Y,d,go,d,1,,0.21060103247873485,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,78,0,78,0,,,,,,,78,,,1,20992.24795624346,X,l,go,l,1,,0.18993776966817677,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,79,0,79,0,,,,,,,79,,,1,20993.548279491835,Y,d,go,d,1,,0.18577631714288145,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,80,0,80,0,,,,,,,80,,,1,20994.864682732266,X,l,go,l,1,,0.2771740910829976,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,81,0,81,0,,,,,,,81,,,1,20996.247999879764,Y,d,go,d,1,,0.23844635230489075,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,82,0,82,0,,,,,,,82,,,1,20997.598164558527,Y,None,nogo,l,0,,0.23239302181173116,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,83,0,83,0,,,,,,,83,,,1,20998.948151782737,X,l,go,l,1,,0.6097712630871683,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,84,0,84,0,,,,,,,84,,,1,21000.681372760562,Y,d,go,d,1,,0.26814864086918533,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,85,0,85,0,,,,,,,85,,,1,21002.06469669589,Y,None,nogo,None,1,21002.864568308112,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,86,0,86,0,,,,,,,86,,,1,21003.864835944376,X,l,go,l,1,,0.23787035257555544,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,87,0,87,0,,,,,,,87,,,1,21005.2148886231,Y,d,go,d,1,,0.503537617623806,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,88,0,88,0,,,,,,,88,,,1,21006.831311597023,X,l,go,l,1,,0.43920310330577195,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,89,0,89,0,,,,,,,89,,,1,21008.381312784855,Y,d,go,d,1,,0.2636279157595709,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,90,0,90,0,,,,,,,90,,,1,21009.76465562929,X,l,go,l,1,,0.22442987421527505,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,91,0,91,0,,,,,,,91,,,1,21011.114920671564,X,None,nogo,None,1,21011.914806344314,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,92,0,92,0,,,,,,,92,,,1,21012.91491834435,Y,d,go,d,1,,0.306933106854558,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,93,0,93,0,,,,,,,93,,,1,21014.33159450593,X,l,go,l,1,,0.4274372907821089,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,94,0,94,0,,,,,,,94,,,1,21015.864892671583,Y,d,go,d,1,,0.2530334966722876,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,95,0,95,0,,,,,,,95,,,1,21017.23148400907,Y,None,nogo,None,1,21018.031547621125,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,96,0,96,0,,,,,,,96,,,1,21019.031575257424,X,l,go,l,1,,0.28684487426653504,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,97,0,97,0,,,,,,,97,,,1,21020.431258942466,Y,d,go,d,1,,0.231161022442393,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,98,0,98,0,,,,,,,98,,,1,21021.76486023527,Y,None,nogo,None,1,21022.56493063527,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,99,0,99,0,,,,,,,99,,,1,21023.564921423094,X,l,go,l,1,,0.23292247601784766,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,100,0,100,0,,,,,,,100,,,1,21024.914576526266,Y,d,go,d,1,,0.24304077425040305,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,101,0,101,0,,,,,,,101,,,1,21026.26468981104,Y,None,nogo,None,1,21027.064850392868,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,102,0,102,0,,,,,,,102,,,1,21028.064805786824,X,l,go,l,1,,0.24610550003126264,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,103,0,103,0,,,,,,,103,,,1,21029.414653374697,Y,d,go,d,1,,0.1910514661576599,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,104,0,104,0,,,,,,,104,,,1,21030.714841835317,Y,None,nogo,l,0,,0.31581310264300555,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,105,0,105,0,,,,,,,105,,,1,21032.131337148487,X,l,go,l,1,,0.4989441653015092,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,106,0,106,0,,,,,,,106,,,1,21033.731304372777,Y,d,go,d,1,,0.29069747834000736,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,107,0,107,0,,,,,,,107,,,1,21035.131607693853,X,l,go,l,1,,0.29897723195608705,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,108,0,108,0,,,,,,,108,,,1,21036.531292833388,X,None,nogo,None,1,21037.331480081775,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,109,0,109,0,,,,,,,109,,,1,21038.331328809145,Y,d,go,d,1,,0.33077309536747634,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,110,0,110,0,,,,,,,110,,,1,21039.76465465955,X,l,go,l,1,,0.2892962669720873,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,111,0,111,0,,,,,,,111,,,1,21041.181329366635,X,None,nogo,None,1,21041.981598069542,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,112,0,112,0,,,,,,,112,,,1,21042.981294069672,Y,d,go,d,1,,0.27299954765476286,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,113,0,113,0,,,,,,,113,,,1,21044.36462285358,X,l,go,l,1,,0.3454838760662824,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,114,0,114,0,,,,,,,114,,,1,21045.81484275649,X,None,nogo,None,1,21046.614917520084,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,115,0,115,0,,,,,,,115,,,1,21047.61488309584,Y,d,go,d,1,,0.24748489318881184,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,116,0,116,0,,,,,,,116,,,1,21048.96480777464,X,l,go,l,1,,0.3691051979549229,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,117,0,117,0,,,,,,,117,,,1,21050.464890441275,Y,d,go,d,1,,0.35699708259198815,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,118,0,118,0,,,,,,,118,,,1,21051.93143809389,X,l,go,l,1,,0.31435128510929644,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,119,0,119,0,,,,,,,119,,,1,21053.348104073666,X,None,nogo,None,1,21054.14814683725,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,120,0,120,0,,,,,,,120,,,1,21055.147918473813,Y,d,go,d,1,,0.34629163320641965,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,121,0,121,0,,,,,,,121,,,1,21056.59826540691,X,l,go,l,1,,0.3045093505643308,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,122,0,122,0,,,,,,,122,,,1,21058.014763629297,X,None,nogo,None,1,21058.814532453544,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,123,0,123,0,,,,,,,123,,,1,21059.814526635455,Y,d,go,d,1,,0.2387067157542333,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,124,0,124,0,,,,,,,124,,,1,21061.181332275737,X,l,go,l,1,,0.3127163768513128,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,125,0,125,0,,,,,,,125,,,1,21062.597909043427,Y,d,go,d,1,,0.2391401700442657,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,126,0,126,0,,,,,,,126,,,1,21063.964852380683,Y,None,nogo,None,1,21064.764748720103,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,127,0,127,0,,,,,,,127,,,1,21065.76480690192,X,l,go,l,1,,0.22536272217985243,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,128,0,128,0,,,,,,,128,,,1,21067.098124073702,Y,d,go,d,1,,0.30082644312642515,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,129,0,129,0,,,,,,,129,,,1,21068.514856477734,Y,None,nogo,None,1,21069.314884211053,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,130,0,130,0,,,,,,,130,,,1,21070.314638392883,X,l,go,l,1,,0.23520465684123337,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,131,0,131,0,,,,,,,131,,,1,21071.664578586933,Y,d,go,d,1,,0.22926332638598979,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,132,0,132,0,,,,,,,132,,,1,21072.9980576979,X,l,go,l,1,,0.30383395683020353,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,133,0,133,0,,,,,,,133,,,1,21074.414863314014,X,None,nogo,d,0,,0.23126138595398515,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,134,0,134,0,,,,,,,134,,,1,21075.747865819256,Y,d,go,d,1,,0.129335617297329,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,135,0,135,0,,,,,,,135,,,1,21076.997941819252,X,l,go,l,1,,0.2240303591825068,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,136,0,136,0,,,,,,,136,,,1,21078.33149608178,Y,d,go,d,1,,0.29889238358009607,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,137,0,137,0,,,,,,,137,,,1,21079.731579766492,Y,None,nogo,None,1,21080.531428590883,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,138,0,138,0,,,,,,,138,,,1,21081.531492590788,X,l,go,l,1,,0.26646476285532117,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,139,0,139,0,,,,,,,139,,,1,21082.89820029179,Y,d,go,d,1,,0.22852441761642694,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,140,0,140,0,,,,,,,140,,,1,21084.23147285753,X,l,go,l,1,,0.2867852378403768,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,141,0,141,0,,,,,,,141,,,1,21085.63121472427,X,None,nogo,None,1,21086.431289487868,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,142,0,142,0,,,,,,,142,,,1,21087.43144560908,Y,d,go,d,1,,0.17480420123320073,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,143,0,143,0,,,,,,,143,,,1,21088.714626077795,X,l,go,l,1,,0.26634985383134335,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,144,0,144,0,,,,,,,144,,,1,21090.097927225288,Y,d,go,d,1,,0.29254281090106815,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,145,0,145,0,,,,,,,145,,,1,21091.49817430391,Y,None,nogo,None,1,21092.29797076469,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,146,0,146,0,,,,,,,146,,,1,21093.29792034044,X,l,go,l,1,,0.22771423612721264,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,147,0,147,0,,,,,,,147,,,1,21094.631534239277,Y,d,go,d,1,,0.2870150558883324,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,148,0,148,0,,,,,,,148,,,1,21096.031391499913,X,l,go,l,1,,0.2946775977034122,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,2,0,2,0,149,0,149,0,,,,,,,149,,,1,21097.431513002957,X,None,nogo,None,1,21098.23123237281,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
