loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,d,l,1020.9775971018244,j,10.755981231341138,0,1031.7659618104808,1032.7807458033785,1,1032.7807458033785,X,d,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,1034.1814093666617,1035.1821293663234,1,1035.1821293663234,Y,l,go,None,0,1035.982853826601,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,1036.583191959653,1037.5841534137726,1,1037.5841534137726,X,d,go,d,1,,0.30672569177113473,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,1038.6016511023045,1039.6023114656564,1,1039.6023114656564,X,None,nogo,None,1,1040.4028652592096,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,1041.0035786649678,1042.003984482959,1,1042.003984482959,Y,l,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,1043.4052865915,1044.4059576212894,1,1044.4059576212894,X,d,go,d,1,,0.3484129442367703,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,1045.456872020848,1046.4575988084543,1,1046.4575988084543,Y,l,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,1047.8584960685112,1048.8594560681377,1,1048.8594560681377,X,d,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,1050.2605729645584,1051.2611373278778,1,1051.2611373278778,X,None,nogo,d,0,,0.21361203980632126,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,1052.5788680829573,1053.5797233553603,1,1053.5797233553603,Y,l,go,None,0,1054.3804182398599,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,1054.9807956456207,1055.9816921302117,1,1055.9816921302117,X,d,go,d,1,,0.4365738711785525,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,1057.132167208707,1058.1331567838788,1,1058.1331567838788,Y,l,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,1059.5341321045998,1060.5350426496007,1,1060.5350426496007,X,d,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,1061.9361629399937,1062.9367088791914,1,1062.9367088791914,Y,l,go,l,1,,0.5536807235330343,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,1064.2043465676252,1065.20525420364,1,1065.20525420364,Y,None,nogo,d,0,,0.2530025662854314,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,1069.5419270100538,1069.7418478827458,0.2,1069.7418478827458,X,d,go,None,0,,,1066.5826048085,j,2.9269644212909043,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,1071.1431335064117,1071.343267227523,0.2,1071.343267227523,Y,l,go,l,1,,0.2910127295181155,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,1072.3438015303109,1072.5439289484639,0.2,1072.5439289484639,X,d,go,d,1,,0.36992129730060697,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,1073.628337149974,1073.828537780093,0.2,1073.828537780093,Y,l,go,l,1,,0.3821598368231207,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,1074.9125697393902,1075.1128367937636,0.2,1075.1128367937636,Y,None,nogo,d,0,,0.10598687990568578,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,1076.3302834762726,1076.5305704094935,0.2,1076.5305704094935,X,d,go,d,1,,0.4960167515091598,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,1077.7312932212371,1077.931629608851,0.2,1077.931629608851,Y,l,go,l,1,,0.3902611662633717,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,1079.0321628935635,1079.2327402508818,0.2,1079.2327402508818,X,d,go,d,1,,0.5619716283399612,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,1080.5000909089576,1080.7001523878425,0.2,1080.7001523878425,Y,l,go,l,1,,0.4056507346685976,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,1081.8180136641022,1082.0180756275076,0.2,1082.0180756275076,X,d,go,d,1,,0.3993050407152623,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,1083.1188843059354,1083.3190694211517,0.2,1083.3190694211517,X,None,nogo,d,0,,0.5389975791331381,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,1084.9702778325882,1085.1704367657658,0.2,1085.1704367657658,Y,l,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,1086.5715783894993,1086.7714076261036,0.2,1086.7714076261036,X,d,go,None,0,1087.5721849347465,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,1088.1729856131133,1088.3730664858595,0.2,1088.3730664858595,X,None,nogo,d,0,,0.3328410729300231,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,1089.8075133054517,1090.0076494507957,0.2,1090.0076494507957,Y,l,go,l,1,,0.5065049887634814,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.2539770889562,None,,1091.2539770889562,1091.2539770889562,space,5.1196508733555675,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,1097.39621314127,X,d,go,d,1,,0.5907148872502148,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,1099.0977546193171,Y,l,go,l,1,,0.3770243243779987,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,1100.5820399601944,X,d,go,d,1,,0.3794771716929972,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,1102.0666472404264,Y,l,go,l,1,,0.4153792147990316,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,1103.5844928075094,X,d,go,d,1,,0.5779885905794799,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,1105.268935627304,Y,l,go,l,1,,0.5087765029165894,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,1106.8869876912795,X,d,go,d,1,,0.3474839748814702,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,1108.3382388663013,Y,l,go,l,1,,0.4804123954381794,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,1109.922515431419,Y,None,nogo,l,0,,0.31896132230758667,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,1111.357032069238,Y,None,nogo,None,1,1112.1576566507574,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,1113.158473135205,X,d,go,d,1,,0.4277753299102187,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,1114.6926716640592,Y,l,go,l,1,,0.268833831185475,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,1116.0772843260784,X,d,go,d,1,,0.436093871248886,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,1117.6460244141053,Y,l,go,l,1,,0.5149815906770527,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,1119.2806359850802,X,d,go,d,1,,0.4962839027866721,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,1120.8984664734453,Y,l,go,l,1,,0.510900623165071,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,1122.5328390144277,X,d,go,d,1,,0.5737485925201327,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,1124.2173283793963,X,None,nogo,d,0,,0.4400545966345817,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,1125.7685523547698,Y,l,go,l,1,,0.44145580823533237,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,1127.3195465118624,X,d,go,d,1,,0.5537456930615008,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,1129.0043592706788,Y,l,go,l,1,,0.3903809238690883,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,1130.5054707853124,X,d,go,d,1,,0.5361229139380157,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,1132.156556530157,Y,l,go,None,0,1132.9568998997565,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,1133.9576819599606,X,d,go,d,1,,0.3971052842680365,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,1135.4587760199793,Y,l,go,l,1,,0.49544220604002476,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,1137.060021789046,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,1138.8614075824153,X,d,go,d,1,,0.436471083201468,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,1140.4125166484155,Y,l,go,l,1,,0.5015808700118214,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,1142.0305158640258,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,1143.8315622634254,X,d,go,d,1,,0.5057912920601666,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,1145.4496836608741,Y,l,go,l,1,,0.2655038936063647,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,1146.8175166945439,X,d,go,d,1,,0.5288511596154422,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,1148.4520298414864,X,None,nogo,d,0,,0.3496148830745369,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,1149.903115683468,Y,l,go,l,1,,0.6581466121133417,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,1151.6711448866408,X,d,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,1153.4725461951457,X,None,nogo,None,1,1154.272928837454,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,1155.273942170199,Y,l,go,None,0,1156.0742244487628,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,1157.075208690716,X,d,go,d,1,,0.4636909489054233,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,1158.6430639305618,X,None,nogo,d,0,,0.5116899558342993,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,1160.260739267571,Y,l,go,l,1,,0.31667089904658496,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,1161.6788151860237,X,d,go,d,1,,0.4994252345059067,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,1163.2800449552014,X,None,nogo,d,0,,0.35450263833627105,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,1164.747642789036,Y,l,go,l,1,,0.48550669592805207,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,1166.3488255278207,X,d,go,d,1,,0.5491992712486535,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,1168.000251636142,Y,l,go,l,1,,0.5145040149800479,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,1169.6178949731402,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,1171.419480523793,X,d,go,d,1,,0.42335448367521167,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,1172.954153234372,Y,l,go,l,1,,0.3601385143119842,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,1174.4217423410155,X,d,go,d,1,,0.4442795645445585,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,1175.972887285985,Y,l,go,l,1,,0.445476169930771,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,1177.5241883518174,X,d,go,d,1,,0.44657968427054584,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,1179.0753468726762,Y,l,go,l,1,,0.5110843805596232,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,1180.6930934821721,X,d,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,1182.494581093546,Y,l,go,l,1,,0.3711242061108351,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,1183.9790914040059,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,1185.7801935612224,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,1187.5817955967505,X,d,go,d,1,,0.32468980411067605,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,57,0,57,0,,,,,,,57,,,1,1189.0159864164889,Y,l,go,l,1,,0.2820381885394454,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,58,0,58,0,,,,,,,58,,,1,1190.4004710784648,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,59,0,59,0,,,,,,,59,,,1,1192.2020192961209,X,d,go,d,1,,0.42408805899322033,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,60,0,60,0,,,,,,,60,,,1,1193.7363254611846,Y,l,go,l,1,,0.29814339289441705,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,0,0,0,0,61,0,61,0,,,,,,,61,,,1,1195.137358478969,X,d,go,d,1,,0.5917990079615265,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
