loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,256.1825351843145,257.1835354261566,1,257.1835354261566,Y,d,go,d,1,,0.5039383524563164,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,258.4011164116673,259.4022465927992,1,259.4022465927992,X,l,go,l,1,,0.39687319239601493,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,260.50304363504983,261.5036913922522,1,261.5036913922522,X,None,nogo,l,0,,0.5357099734246731,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,263.17159264418297,264.1722433103714,1,264.1722433103714,Y,d,go,d,1,,0.6348396223038435,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,265.52314398880117,266.52378398855217,1,266.52378398855217,X,l,go,l,1,,0.4267214201390743,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,282.50291466526687,282.7027540835552,0.2,282.7027540835552,X,l,go,l,1,,0.5521676626522094,267.6684782213997,j,14.806361963506788,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,283.9706526203081,284.170791674871,0.2,284.170791674871,Y,d,go,d,1,,0.2521464745514095,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,285.1380809028633,285.33832274517044,0.2,285.33832274517044,X,l,go,l,1,,0.2211704896762967,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,286.27242023171857,286.4722717711702,0.2,286.4722717711702,Y,d,go,l,0,,0.4963305986020714,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,287.67319676466286,287.8733566675801,0.2,287.8733566675801,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,289.2746975638438,289.4747488608118,0.2,289.4747488608118,X,l,go,l,1,,0.4209531806409359,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,290.60911388648674,290.80914918356575,0.2,290.80914918356575,Y,d,go,d,1,,0.33430207101628184,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,291.859869643813,292.0599636074621,0.2,292.0599636074621,X,l,go,l,1,,0.38030301849357784,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,293.1442588393111,293.344476924045,0.2,293.344476924045,Y,d,go,d,1,,0.2954696051310748,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,294.3449428630993,294.5453490689397,0.2,294.5453490689397,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,295.9463578441646,296.14629471697845,0.2,296.14629471697845,X,l,go,l,1,,0.3573483629152179,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,297.21408038120717,297.41420876886696,0.2,297.41420876886696,Y,d,go,d,1,,0.2902463348582387,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,298.41496464726515,298.6149980048649,0.2,298.6149980048649,X,l,go,l,1,,0.28788173012435436,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,299.6164632162545,299.81682530092075,0.2,299.81682530092075,Y,d,go,d,1,,0.3665629040915519,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,300.90105944196694,301.1008891633246,0.2,301.1008891633246,X,l,go,l,1,,0.2500427181366831,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.10233013215475,None,,302.10233013215475,302.10233013215475,space,5.6198927205987275,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,308.73972036875784,X,l,go,l,1,,0.32341431896202266,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,310.1737390672788,Y,d,go,d,1,,0.21834770310670137,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,311.508295026375,X,l,go,l,1,,0.2918216069228947,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,312.9090919229202,Y,d,go,d,1,,0.315412383293733,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,314.3270674778614,Y,None,nogo,l,0,,0.28775857854634523,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,315.7281446168199,X,l,go,l,1,,0.40745985391549766,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,317.2459950323682,Y,d,go,d,1,,0.44142638286575675,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,318.79712009849027,X,l,go,l,1,,0.42743026837706566,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,320.3317564453464,Y,d,go,d,1,,0.3162443828769028,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,321.7493538185954,X,l,go,l,1,,0.323453591670841,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,323.18386075948365,Y,d,go,d,1,,0.3126007483806461,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,324.6013301326893,X,l,go,l,1,,0.28636512462981045,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,326.002537695691,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,327.804207125213,Y,d,go,d,1,,0.37956556444987655,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,329.288296102779,X,l,go,l,1,,0.31891589681617916,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,330.7226784375962,Y,d,go,d,1,,0.22976200049743056,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,332.05730421468616,X,l,go,l,1,,0.31811638199724257,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,333.49165503447875,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,335.2929302821867,Y,d,go,d,1,,0.29808972496539354,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,336.6941063301638,X,l,go,l,1,,0.2578919264487922,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,338.0617948791478,Y,d,go,d,1,,0.2652650137897581,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,339.429561488796,X,l,go,l,1,,0.38588701584376395,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,340.93070112448186,Y,d,go,d,1,,0.261929742526263,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,342.29850506735966,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,344.09952916391194,X,l,go,l,1,,0.2129295237828046,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,345.4175071916543,Y,d,go,d,1,,0.41451875935308635,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,346.93544487981126,X,l,go,l,1,,0.30383372213691473,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,348.3529351016041,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,350.1541487737559,Y,d,go,d,1,,0.41446057753637433,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,351.67219021962956,X,l,go,l,1,,0.2879927603062242,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,353.0732780250255,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,354.87439230340533,Y,d,go,d,1,,0.4139640931971371,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,356.3924875673838,X,l,go,l,1,,0.30278451065532863,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,357.8100160921458,X,None,nogo,l,0,,0.533956277417019,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,359.4448686328251,Y,d,go,d,1,,0.37075635651126504,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,360.9292407615576,X,l,go,l,1,,0.39006446837447584,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,362.430369730806,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,364.23166873632,Y,d,go,d,1,,0.33548267651349306,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,365.68287724466063,X,l,go,l,1,,0.34113600733689964,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,367.13396454113536,Y,d,go,d,1,,0.28170621767640114,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,368.51841380936094,X,l,go,l,1,,0.30516366101801395,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,369.9360751826316,Y,d,go,d,1,,0.28053482435643673,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,371.3204977840651,X,l,go,l,1,,0.35116703249514103,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,372.7880810725037,Y,d,go,d,1,,0.24375859997235239,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,374.13940259907395,Y,None,nogo,None,1,374.93991857464425,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,375.9407384530641,X,l,go,l,1,,0.16381197213195264,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,377.2083858384285,Y,d,go,d,1,,0.2227166707161814,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,378.54242349462584,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,380.3438907423988,Y,None,nogo,l,0,,0.22348370077088475,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,381.6782983378507,X,l,go,l,1,,0.40850324742496014,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,383.19594172318466,Y,d,go,d,1,,0.4122486999258399,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,384.71423819917254,Y,None,nogo,None,1,385.5147599929478,,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,386.5157195075881,X,l,go,l,1,,0.3077226900495589,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,387.9334793051239,Y,d,go,d,1,,0.34557770215906203,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,389.3844007833395,X,l,go,l,1,,0.2719341015908867,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,390.76912156655453,Y,d,go,d,1,,0.32726304419338703,,,,,,,,,,,,,,,,,61,001,22,w,Psychologie,2023-01-24_15h06.27.853,00_bat_bachelor,2022.2.4,60.03373530239092,
