loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,l,d,1460.544086124748,j,18.514302177587524,0,1479.0861310343607,1480.1006241463474,1,1480.1006241463474,X,l,go,None,0,,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,1481.5016700630076,1482.5025175794144,1,1482.5025175794144,Y,d,go,d,1,0.3762840374256484,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,1483.5873928543879,1484.5878970975173,1,1484.5878970975173,X,l,go,l,1,0.30540102522354573,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,1485.622276299051,1486.6229604212567,1,1486.6229604212567,X,None,nogo,l,0,0.30196635355241597,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,1488.0735399857513,1489.0742827747017,1,1489.0742827747017,Y,d,go,d,1,0.45923930959543213,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,1490.242010048998,1491.2428052016767,1,1491.2428052016767,X,l,go,l,1,0.3399586512823589,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,1492.293568426976,1493.294342246314,1,1493.294342246314,Y,d,go,d,1,0.43161648156819865,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,1494.428806926764,1495.4297281401814,1,1495.4297281401814,X,l,go,l,1,0.6160759013728239,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,1496.7640592932003,1497.7648529912694,1,1497.7648529912694,Y,d,go,d,1,0.44033891847357154,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,1498.9324304471957,1499.9330282662413,1,1499.9330282662413,X,l,go,l,1,0.43210036103846505,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,1501.083865818975,1502.084671638324,1,1502.084671638324,Y,d,go,d,1,0.5048602244933136,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,1503.3191136762616,1504.3198482228327,1,1504.3198482228327,X,l,go,l,1,0.28548632957972586,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,1505.3373847331386,1506.3378240065067,1,1506.3378240065067,Y,d,go,d,1,0.33111160807311535,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,1507.3888970505213,1508.3894502634648,1,1508.3894502634648,Y,None,nogo,None,1,,1509.1901093674242,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,1509.7907376349904,1510.791468787589,1,1510.791468787589,X,l,go,l,1,0.3257225093548186,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,1528.4375317879021,1528.6377667458146,0.2,1528.6377667458146,X,l,go,l,1,0.5767793593695387,,1511.8798810373992,j,16.53837542468682,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,1529.9221880080295,1530.1222949657822,0.2,1530.1222949657822,Y,d,go,d,1,0.35626073559978977,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,1531.189779185108,1531.389964203583,0.2,1531.389964203583,X,l,go,l,1,0.3204672289430164,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,1532.4241412229603,1532.6242433322477,0.2,1532.6242433322477,Y,d,go,d,1,0.23826492758234963,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,1533.5749651999213,1533.7752210063627,0.2,1533.7752210063627,X,l,go,l,1,0.239041171153076,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,1534.725553055352,1534.9261303168023,0.2,1534.9261303168023,X,None,nogo,d,0,0.3206088049337268,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,1536.3603345847223,1536.5604633606854,0.2,1536.5604633606854,Y,d,go,d,1,0.3814030751818791,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,1537.6446365740267,1537.84460341034,0.2,1537.84460341034,X,l,go,l,1,0.4425750428927131,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,1538.9953633871628,1539.1958223454421,0.2,1539.1958223454421,Y,d,go,d,1,0.35405418690061197,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,1540.263316261815,1540.463418371044,0.2,1540.463418371044,X,l,go,l,1,0.2708244901150465,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,1541.4473082869663,1541.6476828814484,0.2,1541.6476828814484,Y,d,go,d,1,0.4785266104154289,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,1542.8319362403709,1543.0318511978257,0.2,1543.0318511978257,Y,None,nogo,d,0,0.4385401279432699,,,,,,,,,,,,,,,,,,75,001,19,w,Psychologie,2023-01-26_11h17.47.789,00_bat_bachelor,2022.2.4,59.969382869681596,
