loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,stimulus.stopped,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,6391.042660085062,6391.242856105495,0.2,6391.242856105495,X,d,go,l,0,0.3168318834380557,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,6392.260530764911,6392.460833862222,0.2,6392.460833862222,Y,l,go,l,1,0.48319037929132946,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,6393.645150504554,6393.845475755703,0.2,6393.845475755703,X,d,go,d,1,0.3787227298410585,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,6394.930041464599,6395.1300167671725,0.2,6395.1300167671725,Y,l,go,d,0,0.3335904406652048,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,6396.164242394158,6396.3643608761595,0.2,6396.3643608761595,X,d,go,d,1,0.467120232037189,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,6397.5324166020855,6397.732662263524,0.2,6397.732662263524,Y,l,go,l,1,0.35542468811792105,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,6398.800232287084,6399.000553845927,0.2,6399.000553845927,X,d,go,d,1,0.43955716642204834,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,6400.151676245467,6400.351849701806,0.2,6400.351849701806,X,None,nogo,d,0,0.3201980359029335,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,6401.786567472178,6401.986935800232,0.2,6401.986935800232,Y,l,go,l,1,0.41282117739075375,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,6403.104872162104,6403.305109618417,0.2,6403.305109618417,X,d,go,d,1,0.4151411764399313,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,6404.422582390735,6404.6225203599915,0.2,6404.6225203599915,Y,l,go,l,1,0.3200011129077325,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,6405.673937364539,6405.874103026009,0.2,6405.874103026009,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,6407.275478451086,6407.4758057535155,0.2,6407.4758057535155,X,d,go,d,1,0.2926251241381692,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6408.52357804161,None,,6408.52357804161,6408.52357804161,space,5.720034179559946,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,6415.266897121273,X,d,go,d,1,0.30891065591850975,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,6416.685099616369,Y,l,go,l,1,0.4346312197251905,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,6418.236367492773,X,d,go,d,1,0.46699633465260604,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,6419.804658131423,X,None,nogo,None,1,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,6421.606580674224,Y,l,go,d,0,0.39366631345393444,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,6423.107891237789,X,d,go,d,1,0.5325552821162205,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,6424.742835387555,Y,l,go,l,1,0.4417348065547344,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,6426.294666956034,X,d,go,d,1,0.4336925534447005,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,6427.829448275098,Y,l,go,l,1,0.4912030939524925,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,6429.430933566797,X,d,go,d,1,0.5773741355235984,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,6431.116081593403,X,None,nogo,None,1,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,6432.917992238773,Y,l,go,d,0,0.4262500949583341,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,6434.452642275839,X,d,go,l,0,0.5553712727553943,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,6436.121045693931,Y,l,go,l,1,0.6388596487598193,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,6437.872776257323,X,d,go,d,1,0.30399127332140097,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,6439.290720290986,Y,l,go,l,1,0.5017692434642527,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,6440.909078601404,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,6442.711305964593,X,d,go,d,1,0.3609869422455745,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,6444.1790735675595,Y,l,go,l,1,0.5317019491324686,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,6445.814027973733,X,d,go,l,0,0.5461835842173173,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,6447.465678167927,Y,l,go,l,1,0.598262742338477,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,6449.167448136432,X,d,go,d,1,0.5931813085256294,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,6450.869462617657,X,None,nogo,d,0,0.38703493155963997,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,6452.370705488942,Y,l,go,l,1,0.5331522049476121,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,6454.005620920771,X,d,go,d,1,0.6260961668161258,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,6455.740725029446,X,None,nogo,None,1,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,6457.543184597668,Y,l,go,l,1,0.4092125634873014,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,6459.077536378447,X,d,go,d,1,0.5472695324891106,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,6460.729092623962,Y,l,go,l,1,0.64712467101009,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,6462.480763289944,X,d,go,d,1,0.5437626621326785,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,6464.13233799699,Y,l,go,l,1,0.555729426454775,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,6465.800568286947,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,6467.602558111771,X,d,go,d,1,0.4217713275650681,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,6469.137439533359,Y,l,go,l,1,0.4702549999822736,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,6470.722522780504,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,6472.52421557981,X,d,go,None,0,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,6474.325834943247,Y,l,go,l,1,0.5297236935342085,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,6475.960842682732,X,d,go,d,1,0.5114668805111364,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,6477.579466839194,X,None,nogo,l,0,0.54011015081079,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,6479.24763928302,Y,l,go,l,1,0.4726156143981939,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,6480.832462837964,X,d,go,d,1,0.5116441112079997,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,6482.450641045891,X,None,nogo,None,1,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,6484.252489742568,Y,l,go,None,0,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,6486.05432161874,X,d,go,d,1,0.578010442954394,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,6487.739328106943,X,None,nogo,None,1,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,6489.541161213883,Y,l,go,l,1,0.41044046041889715,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,6491.059231155187,X,d,go,d,1,0.5246430802338296,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,6492.694380022819,X,None,nogo,d,0,0.6660625093948624,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,6494.462778887066,Y,l,go,None,0,,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,6496.26437568641,X,d,go,d,1,0.28770410051612316,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,6497.666052649824,Y,l,go,l,1,0.47024023075783816,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,6499.250726871497,X,d,go,d,1,0.5090459584274072,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,6500.869126207538,X,None,nogo,l,0,0.5390882025124597,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,6502.520816196588,Y,l,go,l,1,0.4706685382746514,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,6504.1056315464075,X,d,go,d,1,0.5184900571160256,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,6505.740588414118,X,None,nogo,None,1,,,,,,,,,6506.541307265105,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,6507.542451469763,Y,l,go,l,1,0.5776469559235125,,,,,,,,,,,,,,,,58,001,22,w,Psychologie ,2023-01-24_10h33.51.592,00_bat_bachelor,2022.2.4,59.84182125267235,
