loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,d,l,232.73897758102976,j,18.626181164057925,0,251.39090162864886,252.40549216698855,1,252.40549216698855,X,d,go,d,1,0.36363535188138485,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,253.4728851041291,254.4733791644685,1,254.4733791644685,Y,l,go,l,1,0.18348513636738062,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,255.35760467499495,256.35826018988155,1,256.35826018988155,X,d,go,d,1,0.1698158096987754,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,257.24228206439875,258.2430980638601,1,258.2430980638601,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,259.64419993013144,260.64495726302266,1,260.64495726302266,Y,l,go,l,1,0.38101861625909805,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,261.72904885862954,262.72982073714957,1,262.72982073714957,X,d,go,d,1,0.3279830056708306,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,263.7639380537439,264.76488059875555,1,264.76488059875555,X,None,nogo,d,0,0.48393929353915155,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,266.34944370924495,267.3498534061946,1,267.3498534061946,Y,l,go,l,1,0.6174441985785961,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,268.70116281160153,269.70188862946816,1,269.70188862946816,X,d,go,d,1,0.4121061163023114,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,270.81932469364256,271.8201479660347,1,271.8201479660347,Y,l,go,l,1,0.38938612723723054,,,,,,,,,,,,,,,,,,72,001,21,m,Psychologie,2023-01-25_13h33.12.437,00_bat_bachelor,2022.2.4,59.942135873471976,
