loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,285.5780481731084,Y,d,go,d,1,0.5004264889343517,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,287.17970331089094,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,288.98151426399414,X,l,go,l,1,0.28922903711793424,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,290.3828018942351,Y,d,go,d,1,0.39128355935201853,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,291.8842256885228,X,l,go,l,1,0.3472606030537122,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,293.3358382211946,X,None,nogo,d,0,0.24732628507803156,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,294.6876444358382,Y,d,go,d,1,0.5035534620104727,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,296.3054973105652,X,l,go,l,1,0.4134747297350714,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,297.82344171345983,X,None,nogo,None,1,,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,299.6252264101635,Y,d,go,d,1,0.40458652825333274,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,301.1441279408706,X,l,go,l,1,0.23081880467088922,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,302.47839447040224,Y,d,go,d,1,0.4000216070492115,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,303.9797965211091,X,l,go,l,1,0.3064757992731302,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,305.3979054777824,X,None,nogo,d,0,0.3210969214798638,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
