loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus.stopped,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,263.46022321487544,263.6604004757537,0.2,263.6604004757537,,X,d,go,d,1,0.6252082788851112,244.9757774193131,j,18.465227924956707,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,264.994439264643,265.1948919198476,0.2,265.1948919198476,,Y,l,go,l,1,0.32356274919584394,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,266.22908154534525,266.42909977567615,0.2,266.42909977567615,,X,d,go,d,1,0.22380842227721587,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,267.3630381038238,267.56340203163563,0.2,267.56340203163563,,X,None,nogo,l,0,0.2900868217111565,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,268.96412309934385,269.16425575409085,0.2,269.16425575409085,,Y,l,go,None,0,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,270.56573270168155,270.76584644729155,0.2,270.76584644729155,,X,d,go,d,1,0.36753663132549264,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,271.8496967511019,272.05004710311186,0.2,272.05004710311186,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,273.45088501946884,273.6510574318527,0.2,273.6510574318527,,X,None,nogo,d,0,0.4898985062900465,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,275.2526020644,275.45277544646524,0.2,275.45277544646524,,Y,l,go,l,1,0.6245159142417833,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,276.7870959327556,276.9872251935594,0.2,276.9872251935594,,X,d,go,d,1,0.38672162892180495,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,278.08812570394366,278.28826126779313,0.2,278.28826126779313,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,279.68932221477735,279.88948589988286,0.2,279.88948589988286,,Y,l,go,d,0,0.46038040274288505,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,281.05705559815397,281.2571969801793,0.2,281.2571969801793,,X,d,go,d,1,0.5488901072531007,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,282.50813649670454,282.7082914545026,0.2,282.7082914545026,,Y,l,go,l,1,0.3613344405021053,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,283.7757587041415,283.97592093469575,0.2,283.97592093469575,284.77646852337057,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.4038066479843,None,,285.4038066479843,285.4038066479843,space,9.540715065057157,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,295.96809207482147,,X,d,go,d,1,0.2693338218086865,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,297.352821361681,,Y,l,go,l,1,0.3242880835896358,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,298.78724138753023,,X,d,go,d,1,0.2662656961765606,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,300.154946164781,,Y,l,go,l,1,0.3388650745037012,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,301.60608330584364,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,303.40724228933686,,X,d,go,d,1,0.2864635437144898,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,304.8085931761598,,Y,l,go,l,1,0.3098512140859384,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,306.22623160181683,,X,d,go,d,1,0.3152791007887572,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,307.6439766942931,,Y,l,go,l,1,0.41795512891258113,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,309.1785539567063,,X,d,go,d,1,0.275625224923715,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,310.56288760664756,,Y,l,go,l,1,0.25089694652706385,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,311.93047068675514,,X,d,go,d,1,0.43487636564532295,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,313.4818116099341,,Y,l,go,l,1,0.4520429360854905,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,315.0493455263204,,X,d,go,d,1,0.29234427952906117,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,316.45050295832334,,Y,l,go,l,1,0.5396168816369027,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,318.1021242697607,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,319.90339525343734,,X,d,go,d,1,0.2705134598945733,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,321.2876406608266,,Y,l,go,l,1,0.4219716195948422,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,322.8222707718087,,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,324.62365181624773,,X,d,go,d,1,0.33387694600969553,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,326.05808978146524,,Y,l,go,l,1,0.3236926887766458,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,327.492518049723,,X,d,go,d,1,0.3138134016771801,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,328.90994556600344,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,330.7116369139112,,Y,l,go,l,1,0.39016745213302784,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,332.21244443024625,,X,d,go,d,1,0.2975408931670245,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,333.6139228323882,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,335.4149892097048,,Y,l,go,l,1,0.35891164909116924,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,336.8830054056016,,X,d,go,d,1,0.28260123505606316,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,338.26734341916745,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,340.06877294852166,,Y,l,go,l,1,0.34512205328792334,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,341.51988584711216,,X,d,go,d,1,0.33398894616402686,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,342.9707902605587,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,344.7721528807306,,Y,l,go,l,1,0.3453276293585077,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,346.22347814324894,,X,d,go,d,1,0.3177304982964415,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,347.65757525950903,348.4583226060495,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,349.4590455162106,,Y,l,go,l,1,0.4591789464466274,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,351.02713361525093,,X,d,go,d,1,0.3782765257637948,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,352.5116555321147,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,354.31295803099056,,Y,l,go,l,1,0.45277554320637137,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,355.88062528092996,,X,d,go,d,1,0.27668704465031624,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,357.2652294767031,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,359.0665979150799,,Y,l,go,l,1,0.38727726609795354,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,360.5677390076453,,X,d,go,d,1,0.309937032405287,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,361.9854293121607,362.7861179919564,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,363.7868307202589,,Y,l,go,l,1,0.38707847794285044,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,365.2879810249433,,X,d,go,d,1,0.4540414844523184,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,366.8558892449364,,Y,l,go,l,1,0.34225853395764716,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,368.30702977994224,,X,d,go,d,1,0.37842634416301735,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,369.79143533299793,,Y,l,go,l,1,0.3983192215964664,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,371.2925371527963,,X,d,go,d,1,0.46488028808380477,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,372.8604715546535,,Y,l,go,l,1,0.44944899293477647,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,374.4116476290801,,X,d,go,d,1,0.45000753918429837,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,375.9628503702115,,Y,l,go,l,1,0.6592868738807738,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,377.73088106312207,,X,d,go,d,1,0.3154735252901446,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,379.1486295495415,,Y,l,go,l,1,0.4330416963202879,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,380.68304390262347,,X,d,go,d,1,0.37072402992635034,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,382.16723563720006,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,74,001,19,w,Psychologie,2023-01-26_08h55.27.178,00_bat_bachelor,2022.2.4,59.951079842963544,
