loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,5,0,5,0,202,0,202,0,,,,,,,202,,,0.2,2216.1008478965377,X,d,go,d,1,0.41518512630136684,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,203,0,203,0,,,,,,,203,,,0.2,2216.8180128008826,Y,l,go,l,1,0.3936724723316729,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,204,0,204,0,,,,,,,204,,,0.2,2217.518542934151,Y,None,nogo,None,1,,2218.3190684927395,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,205,0,205,0,,,,,,,205,,,0.2,2218.5190649150754,X,d,go,d,1,0.5000779999536462,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,206,0,206,0,,,,,,,206,,,0.2,2219.33745747176,Y,l,go,l,1,0.31319385685492307,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,207,0,207,0,,,,,,,207,,,0.2,2219.988695886277,X,d,go,d,1,0.33561851119156927,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,208,0,208,0,,,,,,,208,,,0.2,2220.670822964632,Y,l,go,l,1,0.48549039132194594,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,209,0,209,0,,,,,,,209,,,0.2,2221.471526524576,Y,None,nogo,None,1,,2222.272109559737,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,210,0,210,0,,,,,,,210,,,0.2,2222.472310962272,X,d,go,d,1,0.33909877541009337,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,211,0,211,0,,,,,,,211,,,0.2,2223.1227798947366,Y,l,go,l,1,0.3052752882358618,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
