loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,1195.9405614833522,1196.9414977253182,1,1196.9414977253182,X,d,go,d,1,0.6309030815027654,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,1198.2758262905118,1199.2769273808808,1,1199.2769273808808,Y,l,go,l,1,0.40873397709219716,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,1200.3944027178513,1201.39520077809,1,1201.39520077809,Y,None,nogo,None,1,,1202.1960595413111,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,1224.0958462565613,1224.2958563413995,0.2,1224.2958563413995,X,d,go,None,0,,1225.0965764380235,1202.817214149225,j,21.255135021259775,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,1225.697019783256,1225.8972553225467,0.2,1225.8972553225467,Y,l,go,l,1,0.5564182691450696,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,1227.164674829255,1227.3650572775514,0.2,1227.3650572775514,X,d,go,d,1,0.46470485904137604,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,1228.532563620567,1228.7327235235134,0.2,1228.7327235235134,Y,l,go,l,1,0.5682917179365177,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,1230.0168644766673,1230.2169710463204,0.2,1230.2169710463204,Y,None,nogo,None,1,,1231.0178036277357,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,1231.6182135184354,1231.8184325728798,0.2,1231.8184325728798,X,d,go,d,1,0.2672707729798276,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,1232.8023065200832,1233.0025677563099,0.2,1233.0025677563099,Y,l,go,l,1,0.5538888158043846,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,1234.270210293238,1234.4701937114005,0.2,1234.4701937114005,X,d,go,d,1,0.46346898085903376,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,1235.6379201755335,1235.8379229876737,0.2,1235.8379229876737,X,None,nogo,None,1,,1236.63854417525,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,1237.238975884131,1237.439253120363,0.2,1237.439253120363,Y,l,go,l,1,0.2947650626592804,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,1238.43988730188,1238.6400539926835,0.2,1238.6400539926835,X,d,go,d,1,0.45340789484907873,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,1239.8077319719887,1240.0075020569493,0.2,1240.0075020569493,Y,l,go,l,1,0.5250190116348676,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,1241.2421341856243,1241.441946937237,0.2,1241.441946937237,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,1242.8433620153228,1243.0434894334467,0.2,1243.0434894334467,X,d,go,d,1,0.6584007651545107,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,1244.4112298612017,1244.6112855217943,0.2,1244.6112855217943,Y,l,go,l,1,0.35440285195363685,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.7082255959976,None,,1245.7082255959976,1245.7082255959976,space,11.243997087265598,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,1257.9714031653712,X,d,go,d,1,0.5297719790250994,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,1259.6061262515723,Y,l,go,l,1,0.28707197550102137,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,1261.0069342996576,X,d,go,d,1,0.4856517580046784,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,1262.6083909777517,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,1264.4093985893705,Y,l,go,l,1,0.23526254604803398,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,1265.7607598735776,X,d,go,d,1,0.4210816074919421,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,1267.2952885841078,Y,l,go,l,1,0.614234483538894,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,1269.01317575117,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,1270.814570756571,X,d,go,d,1,0.42281542482669465,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,1272.3488255278207,Y,l,go,l,1,0.55195087735774,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,1274.0167781736818,Y,None,nogo,None,1,,1274.8176636035496,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,1275.818191118451,Y,None,nogo,l,0,0.379146112682065,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,1277.3029453076597,X,d,go,d,1,0.4620958906307351,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,1278.8707127899397,Y,l,go,l,1,0.41458561064791866,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,1280.3882931450498,X,d,go,d,1,0.48032569998758845,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,1281.9730817100208,Y,l,go,l,1,0.4476425643078983,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,1283.5242436245899,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,1285.3257288117602,X,d,go,d,1,0.20003686618292704,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,1286.626634847693,Y,l,go,l,1,0.5945443112577777,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,1288.3279106288974,Y,None,nogo,l,0,0.46103649720316753,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,1289.8957964141446,X,d,go,d,1,0.5574374201532919,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,1291.563813059969,Y,l,go,l,1,0.47375018801540136,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,1293.14834756442,X,d,go,d,1,0.5530054222908802,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,1294.8160674831015,Y,l,go,l,1,0.46882703885785304,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,1296.4007949571824,X,d,go,d,1,0.3719034495006781,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,1297.8851733889896,Y,l,go,l,1,0.455832136067329,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,1299.4531643863302,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,1301.2551242399204,X,d,go,d,1,0.28589864273089916,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,1302.6563356817642,Y,l,go,l,1,0.3561720632133074,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,1304.1571470753115,X,d,go,d,1,0.4866738181153778,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,1305.7750464121054,Y,l,go,l,1,0.3893177441204898,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,1307.293067009421,X,d,go,d,1,0.45646874184603803,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,1308.8606929160305,Y,l,go,l,1,0.43941323496983387,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,1310.4453069356096,X,d,go,d,1,0.3433298876043409,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,1311.912974102801,Y,l,go,l,1,0.4586646195675712,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,1313.4976133344753,X,d,go,d,1,0.3151151133934036,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,1314.9156412530283,Y,l,go,l,1,0.44984232081333175,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,1316.4666882585734,X,d,go,d,1,0.5458466378913727,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,1318.1348207831034,X,None,nogo,None,1,,1318.9350812436023,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,1319.9358070614107,Y,l,go,l,1,0.24552241986384615,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,1321.286706285231,X,d,go,d,1,0.47886873097741045,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,1322.8712504866708,Y,l,go,l,1,0.5425205789215397,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,1324.522311989189,X,d,go,d,1,0.37964744574856013,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,1326.0067175724835,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,1327.8078497901151,Y,l,go,l,1,0.2928033666394185,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,1329.2089356562647,X,d,go,d,1,0.5075688382785302,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,1330.8267166900623,Y,l,go,l,1,0.5056614452623762,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,1332.4449374812248,X,d,go,d,1,0.3444324325246271,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,1333.89568053541,Y,l,go,l,1,0.5736056547611952,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,1335.5805572942772,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,1337.3816623603925,X,d,go,d,1,0.3512130352901295,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,1338.8498987394269,Y,l,go,l,1,0.6437758025422227,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,1340.60108770855,X,d,go,d,1,0.49161539145279676,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,1342.202233114047,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,1344.0036858163949,Y,l,go,l,1,0.2415689672343433,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,1345.354394009977,X,d,go,d,1,0.3787107189418748,,,,,,,,,,,,,,,,,44,001, 22,m,Psychologie,2023-01-18_13h30.28.953,00_bat_bachelor,2022.2.4,59.96496594882416,
