loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,0,d,l,245.14296796552662,j,11.528015781019349,0,256.7115506107366,257.7271656637604,1,257.7271656637604,X,d,go,d,1,0.6120881457318319,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,259.05296298612666,260.05398165427323,1,260.05398165427323,Y,l,go,l,1,0.21327447473595385,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,260.97140892811876,261.9721245655237,1,261.9721245655237,X,d,go,d,1,0.263206183721195,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,262.93933421479596,263.9400173673057,1,263.9400173673057,Y,l,go,l,1,0.39083352086890955,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,265.0408994534373,266.0417847880599,1,266.0417847880599,X,d,go,d,1,0.3204852973431116,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,267.0925286194397,268.0932301962166,1,268.0932301962166,Y,l,go,l,1,0.44477735691179987,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,269.2610413493967,270.26154171375674,1,270.26154171375674,X,d,go,d,1,0.35806547320680693,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,271.32924896375334,272.32981429791835,1,272.32981429791835,X,None,nogo,None,1,,273.1304292806308,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,273.73114045741386,274.7324665199558,1,274.7324665199558,Y,l,go,l,1,0.3023863619164331,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,275.7662003872101,276.7668476608669,1,276.7668476608669,X,d,go,None,0,,277.5674141586642,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,278.1676060619793,279.16858254824183,1,279.16858254824183,Y,l,go,l,1,0.5216875293845078,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,280.41956376179587,281.42009321710793,1,281.42009321710793,Y,None,nogo,d,0,0.3180106270738179,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,282.8874277150462,283.88822820106,1,283.88822820106,X,d,go,None,0,,284.6890177294845,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,285.2898195730668,286.29057205902063,1,286.29057205902063,Y,l,go,l,1,0.26471939803741407,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,287.25812304212013,288.25882704314427,1,288.25882704314427,Y,None,nogo,l,0,0.37603495389339514,,,,,,,,,,,,,,,,,,60,001,22,w,Psychologie,2023-01-24_15h06.37.548,00_bat_bachelor,2022.2.4,59.95665672711451,
