loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,235.5516055507469,235.75169999917853,0.2,235.75169999917853,X,d,go,d,1,0.23317133406817447,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,236.68509251633077,236.88489120732993,0.2,236.88489120732993,X,None,nogo,l,0,0.26803725655190647,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,238.26792326403665,238.46790813677944,0.2,238.46790813677944,Y,l,go,l,1,0.4936521774652647,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,239.66792307009746,239.86799957916082,0.2,239.86799957916082,X,d,go,d,1,0.3882524709770223,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,240.96793165191775,241.16792961554893,0.2,241.16792961554893,X,None,nogo,None,1,,241.96799807612842,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,242.56791148222692,242.76792787009617,0.2,242.76792787009617,Y,l,go,l,1,0.43285511602880433,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.93430500155955,None,,243.93430500155955,243.93430500155955,space,6.453760318021523,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,251.41819373663748,X,d,go,d,1,0.2791271905734902,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,252.80124615697423,Y,l,go,l,1,0.3504309135605581,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,254.26821174875658,X,d,go,d,1,0.37284593300137203,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,255.75157199923706,X,None,nogo,None,1,,256.55126858121366,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,257.5514717326296,X,None,nogo,None,1,,258.3516647991928,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,259.3515610416798,Y,l,go,l,1,0.26464671273424756,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,260.71799577309866,X,d,go,d,1,0.29075336674577557,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,262.11824333661934,X,None,nogo,None,1,,262.9183981001697,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,263.91837773655425,Y,l,go,l,1,0.4343159638083307,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,265.46792704585823,X,d,go,d,1,0.5325476737634744,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,267.10156989016104,Y,l,go,l,1,0.4351605694537284,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,268.6514304720331,X,d,go,d,1,0.26264331977290567,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,270.0182695669064,Y,l,go,l,1,0.3345361333922483,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,271.46808995486936,Y,None,nogo,None,1,,272.2680444761063,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,273.2682374457072,X,d,go,d,1,0.2680799231893616,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,274.651310229674,Y,l,go,l,1,0.26117616896226536,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,276.0179519913072,X,d,go,d,1,0.254911444731988,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,277.40158041135874,Y,l,go,l,1,0.36018896944005974,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,278.86823182147054,X,d,go,d,1,0.34819430859351996,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,280.3182451790344,X,None,nogo,None,1,,281.11803921550745,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,282.118234609341,Y,l,go,l,1,0.4274626337864902,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,283.65178392641246,X,d,go,d,1,0.3647911490261322,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,285.11821812450944,X,None,nogo,None,1,,285.91790646404843,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,286.91799276703387,Y,l,go,l,1,0.4268827552878065,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,288.4515532356163,X,d,go,d,1,0.333989224571269,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,289.90155980530835,Y,l,go,l,1,0.35465103274327703,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,291.36833194263454,X,d,go,d,1,0.26508598525833804,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,292.73477346193977,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,294.5352569526149,Y,l,go,l,1,0.3462326125736581,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,295.98527031017875,X,d,go,d,1,0.3513438828231301,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,297.451955174809,X,None,nogo,None,1,,298.251705574934,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,299.251916968773,Y,l,go,l,1,0.36486096717999317,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,300.7184859546833,X,d,go,d,1,0.24160429967741948,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,302.08527995865734,X,None,nogo,None,1,,302.8850482981652,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,303.88521411626425,Y,l,go,l,1,0.26014877553097904,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,305.26860593038145,X,d,go,d,1,0.2675097416504286,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,306.6683458577754,Y,l,go,l,1,0.2760498587304028,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,308.05174445976445,X,d,go,d,1,0.33243674047116656,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,309.48498109819775,Y,l,go,l,1,0.29171724505431484,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,310.88503908604616,X,d,go,d,1,0.2844493698066799,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,312.2852207101969,X,None,nogo,None,1,,313.08522080717376,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,314.0851800799137,Y,l,go,l,1,0.3958204673253931,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,315.6017679506622,X,d,go,d,1,0.2072266193717951,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,316.91863373642263,Y,l,go,l,1,0.1856843267887598,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,318.2348992800544,Y,None,nogo,None,1,,319.03510398298386,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,320.0350254375662,X,d,go,d,1,0.25345350604038686,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,321.40153241138614,Y,l,go,l,1,0.2468154486559797,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,322.7683041123382,X,d,go,d,1,0.3043475419690367,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,324.1849773648719,X,None,nogo,None,1,,324.9850497042207,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,325.9850050981913,Y,l,go,l,1,0.40027864697913174,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,327.4848836437013,X,d,go,d,1,0.34000376710901037,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,328.9349033042963,Y,l,go,l,1,0.3302214688301319,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,330.3680710942717,X,d,go,d,1,0.32027335242310073,,,,,,,,,,,,,,,,,32,001,19,w,B. Sc. Psychologie,2023-01-17_13h31.49.531,00_bat_bachelor,2022.2.4,60.04771789228216,
