loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,7175.888540175278,7176.8893212658,1,7176.8893212658,Y,d,go,d,1,0.34625807229895145,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,7177.940117847233,7178.940712756012,1,7178.940712756012,X,l,go,l,1,0.3440190431429073,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,7180.008235632384,7181.008735510928,1,7181.008735510928,Y,d,go,d,1,0.4191176733584143,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,7197.938645847957,7198.138746114564,0.2,7198.138746114564,X,l,go,l,1,0.6011539486935362,,7182.153125743964,j,15.75786514551146,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,7199.456443899893,7199.656537863484,0.2,7199.656537863484,Y,d,go,d,1,0.2676297468133271,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,7200.64062756818,7200.840706986317,0.2,7200.840706986317,X,l,go,l,1,0.39670459332410246,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,7201.941726088873,7202.14191605238,0.2,7202.14191605238,X,None,nogo,d,0,0.375321815838106,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,7203.62605593889,7203.826457781135,0.2,7203.826457781135,Y,d,go,d,1,0.6411582930013537,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,7205.177130580763,7205.37732248375,0.2,7205.37732248375,X,l,go,l,1,0.3225935989175923,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,7206.41182573972,7206.6119657639065,0.2,7206.6119657639065,Y,d,go,d,1,0.35196085745701566,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,7207.679305367637,7207.879472058441,0.2,7207.879472058441,X,l,go,l,1,0.39814895630115643,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,7208.980033949076,7209.180288882286,0.2,7209.180288882286,Y,d,go,d,1,0.3926405952661298,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,7210.281570287712,7210.481565342285,0.2,7210.481565342285,Y,None,nogo,None,1,,7211.282366408559,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,7211.882811208314,7212.082953171921,0.2,7212.082953171921,X,l,go,l,1,0.24135048681637272,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,7213.033723619999,7213.233815159358,0.2,7213.233815159358,Y,d,go,d,1,0.36993660632288083,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,7214.317858270137,7214.518129688164,0.2,7214.518129688164,X,l,go,l,1,0.3499477675068192,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,7215.568976693845,7215.768956233223,0.2,7215.768956233223,Y,d,go,d,1,0.3634139428031631,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,7216.836424321751,7217.036797557899,0.2,7217.036797557899,Y,None,nogo,l,0,0.31262366444570944,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7218.500522424001,None,,7218.500522424001,7218.500522424001,space,3.9709860118455254,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,7223.491397095087,X,l,go,l,1,0.25613350997446105,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,7224.859409037861,Y,d,go,d,1,0.313333967118524,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,7226.276955502108,X,l,go,l,1,0.38249126687878743,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,7227.761408600549,X,None,nogo,None,1,,7228.562205303169,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,7229.562784212001,Y,d,go,d,1,0.377093936142046,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,7231.047398764873,X,l,go,l,1,0.33278559398604557,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,7232.48186352395,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,7234.282878408325,Y,d,go,d,1,0.3465586782549508,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,7235.733965219872,X,l,go,l,1,0.2871870707022026,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,7237.13514175266,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,7238.936189606728,Y,d,go,d,1,0.2993843980948441,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,7240.33748056367,X,l,go,l,1,0.2913640383630991,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,7241.738812247873,Y,d,go,d,1,0.26552550541236997,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,7243.106580796826,X,l,go,l,1,0.289744645182509,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,7244.507322420715,Y,d,go,d,1,0.3454231636133045,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,7245.958225474809,X,l,go,l,1,0.3654134569806047,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,7247.426319308463,Y,d,go,d,1,0.4658245598548092,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,7248.9945818207925,Y,None,nogo,None,1,,7249.794883978262,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,7250.795766886906,X,l,go,l,1,0.34521516371751204,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,7252.247331274033,Y,d,go,d,1,0.41168107092380524,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,7253.7985314916,X,l,go,l,1,0.31644620798761025,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,7255.249612485059,Y,d,go,d,1,0.4342236054362729,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,7256.800785066269,X,l,go,l,1,0.2910275536123663,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,7258.235016613326,X,None,nogo,None,1,,7259.036037315847,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,7260.0366045883275,Y,d,go,d,1,0.2864811316248961,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,7261.454360506963,X,l,go,l,1,0.3091720297234133,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,7262.888631811598,X,None,nogo,None,1,,7263.68950027175,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,7264.690182938124,Y,d,go,d,1,0.3055492435814813,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,7266.124385879084,X,l,go,l,1,0.31139796803472564,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,7267.5423813128145,X,None,nogo,None,1,,7268.342711106583,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,7269.3435406819335,Y,d,go,d,1,0.37260181712917984,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,7270.844473772391,X,l,go,l,1,0.35958218708401546,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,7272.312267969828,Y,d,go,d,1,0.31540572363883257,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,7273.746774425788,X,l,go,l,1,0.27311241085408255,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,7275.147816170764,Y,d,go,d,1,0.29656258126487955,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,7276.565589543956,X,l,go,l,1,0.26991968508809805,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,7277.949976751523,Y,d,go,d,1,0.3731055745156482,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,7279.451090205519,Y,None,nogo,None,1,,7280.251753574936,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,7281.252268483746,X,l,go,l,1,0.2559706009342335,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,7282.620215456875,Y,d,go,d,1,0.3452699515619315,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,7284.071292571491,X,l,go,l,1,0.26862368575530127,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,7285.455623536662,Y,d,go,d,1,0.262048173812218,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,7286.823410025041,X,l,go,l,1,0.26828914042562246,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,7288.2075678993715,Y,d,go,d,1,0.35692279442446306,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,7289.675508036104,X,l,go,l,1,0.32847044459776953,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,7291.126624908298,X,None,nogo,d,0,0.28493592026643455,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,7292.527503744233,Y,d,go,d,1,0.2917296139639802,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,7293.928917367826,X,l,go,l,1,0.45979304757202044,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,7295.496137941256,Y,d,go,d,1,0.33235553361009806,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,7296.930376761011,X,l,go,l,1,0.33827795495744795,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,7298.381683693733,Y,d,go,d,1,0.2792956805205904,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,7299.76611211343,X,l,go,l,1,0.28544937452534214,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,7301.167424403655,Y,d,go,d,1,0.3253533552051522,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,7302.60135146603,X,l,go,l,1,0.3475143141695298,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,7304.052741307765,Y,d,go,d,1,0.31948669138364494,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,7305.487070794159,X,l,go,l,1,0.38896011223550886,,,,,,,,,,,,,,,,,,27,001,19,w,Psychologie,2023-01-17_12h05.43.029,00_bat_bachelor,2022.2.4,59.97141726525922,
