loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,l,d,1521.7128767452668,j,16.587251951918006,0,1538.3350393525325,1539.3495319515932,1,1539.3495319515932,X,l,go,None,0,,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,1540.7505819390062,1541.7513213325292,1,1541.7513213325292,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,1543.1523553200532,1544.1531242893543,1,1544.1531242893543,X,l,go,l,1,0.44822801905684173,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,1545.3038228829391,1546.3048643369693,1,1546.3048643369693,Y,d,go,d,1,0.5847928014118224,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,1547.6059231001418,1548.6063075847924,1,1548.6063075847924,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,1550.0076664204244,1551.0080722384155,1,1551.0080722384155,X,l,go,l,1,0.4898953929077834,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,1552.209275049856,1553.2097075346392,1,1553.2097075346392,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,1554.6111342490185,1555.6116903699003,1,1555.6116903699003,Y,None,nogo,None,1,,1556.4126611331012,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,1557.0128770845477,1558.0136489630677,1,1558.0136489630677,X,l,go,l,1,0.4596311650238931,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,1559.180922094034,1560.1820207601413,1,1560.1820207601413,Y,d,go,d,1,0.4508932300377637,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,1561.3494466184638,1562.3500264969189,1,1562.3500264969189,X,l,go,l,1,0.3954459843225777,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,1563.451148872031,1564.4517195385415,1,1564.4517195385415,Y,d,go,d,1,0.46905806963332,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,1565.6362556915265,1566.6369044184685,1,1566.6369044184685,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,1568.0376867696177,1569.0387505264953,1,1569.0387505264953,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,1570.4395866957493,1571.4403561500367,1,1571.4403561500367,X,l,go,l,1,0.44083020463585854,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,1591.25568569405,1591.455887778895,0.2,1591.455887778895,X,l,go,None,0,,,1572.601899344474,j,18.62731641717255,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,1592.8566017663106,1593.0568266389892,0.2,1593.0568266389892,Y,d,go,d,1,0.5047346586361527,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,1594.2744391395245,1594.4748419513926,0.2,1594.4748419513926,X,l,go,l,1,0.49471817864105105,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,1595.6754338543396,1595.8758812721353,0.2,1595.8758812721353,Y,d,go,d,1,0.5008447209838778,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,1597.0934385000728,1597.2936095544137,0.2,1597.2936095544137,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,1598.6943647542503,1598.8949168992694,0.2,1598.8949168992694,X,l,go,l,1,0.5230784069281071,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,1600.12909036153,1600.3293273553718,0.2,1600.3293273553718,Y,d,go,d,1,0.4797509128693491,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,1601.5135565993842,1601.713746562833,0.2,1601.713746562833,X,l,go,l,1,0.48795793927274644,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,1602.9145484049805,1603.1149376411922,0.2,1603.1149376411922,Y,d,go,d,1,0.5101605951786041,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,1604.3323043235578,1604.5321864085272,0.2,1604.5321864085272,Y,None,nogo,d,0,0.5808330457657576,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,1606.2170617128722,1606.417178464355,0.2,1606.417178464355,X,l,go,None,0,,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,1607.8182880880777,1608.0184630211443,0.2,1608.0184630211443,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,1609.4196259782184,1609.6196573963389,0.2,1609.6196573963389,X,l,go,l,1,0.48513078899122775,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,1610.8202352386434,1611.0207422929816,0.2,1611.0207422929816,Y,d,go,d,1,0.4283666955307126,,,,,,,,,,,,,,,,,,83,001,23,w,Psychologie,2023-01-30_15h29.45.955,00_bat_bachelor,2022.2.4,59.95171894277215,
