loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,stimulus.stopped,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,404.1894604554982,405.19039912262815,1,405.19039912262815,X,d,go,d,1,0.36691422705189325,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,406.2579734584142,407.2584762465267,1,407.2584762465267,Y,l,go,d,0,0.23518131469609216,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,408.20937852576026,409.2103128292365,1,409.2103128292365,X,d,go,l,0,0.3320356646727305,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,410.24430508815567,411.2448359974951,1,411.2448359974951,X,None,nogo,d,0,0.3287905722099822,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,412.67952954157954,413.68030481468304,1,413.68030481468304,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,449.3241708238493,449.52431589056505,0.2,449.52431589056505,X,d,go,d,1,0.4179081911861431,415.09127422605525,j,34.214205789379776,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,450.65820201608585,450.858656416327,0.2,450.858656416327,Y,l,go,l,1,0.3005253463925328,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,451.8591931438423,452.0596121501003,0.2,452.0596121501003,X,d,go,d,1,0.23449282950605266,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,453.0103791565343,453.2105271323817,0.2,453.2105271323817,Y,l,go,l,1,0.2679609669430647,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,454.19455912461854,454.3947846762603,0.2,454.3947846762603,Y,None,nogo,l,0,0.5554054699605331,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,456.0623529999284,456.2628626729129,0.2,456.2628626729129,X,d,go,d,1,0.4472255387227051,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,457.41369668542757,457.61388732792693,0.2,457.61388732792693,Y,l,go,l,1,0.31191444280557334,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,458.6313263667107,458.831117978727,0.2,458.831117978727,Y,None,nogo,None,1,,,,,459.6320972761605,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,460.2325426581956,460.4326227552083,0.2,460.4326227552083,X,d,go,d,1,0.4850694358465262,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,461.6336017617432,461.83371094966424,0.2,461.83371094966424,Y,l,go,l,1,0.539908735168865,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,463.08464295012527,463.28451504703844,0.2,463.28451504703844,X,d,go,d,1,0.35373167518991977,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,464.35234538294026,464.5525399042526,0.2,464.5525399042526,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,465.95340894709807,466.1533794683055,0.2,466.1533794683055,Y,l,go,l,1,0.4928837426705286,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,467.3545451415994,467.5544579658017,0.2,467.5544579658017,X,d,go,d,1,0.29123079642886296,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,468.5555706935993,468.75571527550346,0.2,468.75571527550346,X,None,nogo,d,0,0.45067087371717207,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.33750707271975,None,,,470.33750707271975,470.33750707271975,space,18.855776524695102,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,490.22210531981546,X,d,go,d,1,0.3276623292185832,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,491.65649098495487,Y,l,go,l,1,0.6218389567220584,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,493.3911759472394,X,d,go,d,1,0.35837749563506804,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,494.8589861134533,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,496.6603377746942,Y,l,go,l,1,0.40117703154101036,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,498.1780466317723,X,d,go,d,1,0.260324114758987,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,499.5458451131417,Y,l,go,l,1,0.4764750074537005,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,501.13043060869677,Y,None,nogo,None,1,,,,,501.93093184530153,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,502.9317095426377,X,d,go,d,1,0.19442590099060908,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,504.23270265827887,Y,l,go,l,1,0.3336749382142443,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,505.6670844446344,X,d,go,d,1,0.24284968205029145,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,507.0182007360854,X,None,nogo,d,0,0.3796284150448628,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,508.5027061831206,Y,l,go,l,1,0.43119159154593945,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,510.0371525028604,X,d,go,d,1,0.30433237852412276,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,511.4547914932191,Y,l,go,l,1,0.4545549968315754,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,513.039166564442,Y,None,nogo,l,0,0.3590979808359407,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,514.5070058215642,X,d,go,d,1,0.2828332165663596,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,515.8914317049203,Y,l,go,l,1,0.38666890328750014,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,517.3928515844163,X,d,go,d,1,0.3415891238837503,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,518.843566954456,Y,l,go,l,1,0.5225220600841567,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,520.4783575652691,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,522.2798813478148,X,d,go,d,1,0.41367449215613306,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,523.7975960230688,Y,l,go,l,1,0.5605346845695749,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,525.4652996195364,Y,None,nogo,None,1,,,,,526.2661804926756,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,527.2666745535389,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,529.0682477906521,X,d,go,d,1,0.34536900446983054,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,530.5192002517288,Y,l,go,l,1,0.35028100686031394,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,531.9703243492404,Y,None,nogo,d,0,0.24396289471769705,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,533.3216394286719,X,d,go,d,1,0.42848855996271595,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,534.8560872029338,Y,l,go,l,1,0.3018480136815924,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,536.2735797690111,Y,None,nogo,l,0,0.5801841486536432,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,537.9584911313723,X,d,go,d,1,0.2870349155855365,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,539.3595812652493,Y,l,go,l,1,0.31070377555442974,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,540.7772449828917,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,542.5782829470409,X,d,go,d,1,0.2918940694653429,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,543.9796693234821,Y,l,go,l,1,0.34674112635548227,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,545.4308622695098,X,d,go,d,1,0.30360752969863825,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,546.8482767749229,Y,l,go,l,1,0.21326809196034446,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,548.1659263834881,X,d,go,d,1,0.25630665829521604,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,549.5338446224632,Y,l,go,l,1,0.32806766277644783,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,550.9684319846856,X,d,go,d,1,0.26940775552066043,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,552.3526998073794,X,None,nogo,l,0,0.2775784261757508,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,553.7371407210303,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,555.5385238974704,X,d,go,d,1,0.33983736543450505,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,556.9896252070903,Y,l,go,l,1,0.32848463268601336,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,558.4240579025645,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,560.2251516242977,X,d,go,d,1,0.30875177460256964,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,561.6431969178957,Y,l,go,l,1,0.5225254539982416,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,563.2774168617616,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,565.0788999170472,X,d,go,d,1,0.27033672569086775,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,566.4634858004865,Y,l,go,l,1,0.37470138233038597,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,567.9476930655364,X,d,go,d,1,0.34671058086678386,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,569.3987769206287,X,None,nogo,l,0,0.22326324830646627,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,570.7332439918828,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,572.5354872899188,X,d,go,d,1,0.462097788346,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,574.1197270883422,Y,l,go,l,1,0.5898001532768831,,,,,,,,,,,,,,,,,,14,001,22,w,Psychologie,2023-01-11_10h30.35.751,00_bat_bachelor,2022.2.4,60.16747716074206,
