loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,stimulus.stopped,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,287.0204713594194,X,l,go,l,1,0.3429879214054381,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,288.47192147045644,Y,d,go,d,1,0.49986157448256563,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,290.07341939681646,Y,None,nogo,d,0,0.289102039007048,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,291.475164543388,X,l,go,l,1,0.35254031990552903,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,292.9430687880176,Y,d,go,d,1,0.308513707424936,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,294.3612118631245,X,l,go,l,1,0.3781882883376966,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,295.8460440869203,Y,d,go,d,1,0.39749329021833546,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,297.3475519825006,X,l,go,l,1,0.26399560836944147,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,298.71599829825755,Y,d,go,d,1,0.1839842196659447,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,300.00040492257904,X,l,go,l,1,0.2994335134735593,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,301.4016516082229,X,None,nogo,None,1,,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,303.20342744193476,Y,d,go,d,1,0.3517842182700406,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,304.6715819426681,X,l,go,l,1,0.33960618197670556,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,306.12302795114556,X,None,nogo,l,0,0.48102508484589634,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,307.70776774428487,Y,d,go,d,1,0.3602112848220713,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,309.1760908601955,X,l,go,l,1,0.4350177568558138,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,310.7280060783505,X,None,nogo,l,0,0.25125716250840924,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,312.1122665284929,Y,d,go,d,1,0.35586708504160924,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,313.58040626001275,X,l,go,l,1,0.3111134990977007,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,314.99851856592613,X,None,nogo,None,1,,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,316.8004080405226,Y,d,go,d,1,0.3312086538517178,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,318.2350680183772,X,l,go,l,1,0.43313098994622123,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,319.77007002657956,Y,d,go,d,1,0.3460307894547441,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,321.22139008649356,X,l,go,l,1,0.32598814745688287,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,322.6560968335216,X,None,nogo,l,0,0.4357295508507377,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,324.20770518026075,Y,d,go,d,1,0.556138838552215,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,325.87603174232027,X,l,go,l,1,0.5115267908950045,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,327.4944059556037,Y,d,go,d,1,0.4934074285811221,,,,,,,,,,,,,,,,59,001,21,w,Psychologie,2023-01-24_12h11.52.021,00_bat_bachelor,2022.2.4,59.966566374147725,
