loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,542.3836507230881,543.38365266248,1,543.38365266248,Y,l,go,l,1,0.3650445484381635,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,544.4504177210038,545.4501200241793,1,545.4501200241793,X,d,go,d,1,0.47408595008892007,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,546.6334212686343,547.6336569048872,1,547.6336569048872,X,None,nogo,None,1,,548.4337602745509,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,549.0333071353671,550.0337226503179,1,550.0337226503179,Y,l,go,l,1,0.32255632657324895,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,551.0669522099779,552.0669880887435,1,552.0669880887435,X,d,go,d,1,0.3849592054320965,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,572.7669460524048,572.967113712919,0.2,572.967113712919,X,d,go,d,1,0.5242929560481571,,553.1783630650316,j,19.56576929957373,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,574.2003746907285,574.4000793211744,0.2,574.4000793211744,Y,l,go,l,1,0.3872588406666182,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,575.5002785453107,575.7002925089619,0.2,575.7002925089619,X,d,go,d,1,0.367111941362964,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,576.7834396201652,576.9838560078351,0.2,576.9838560078351,Y,l,go,l,1,0.3486106169875711,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,578.0336916200467,578.233758916962,0.2,578.233758916962,Y,None,nogo,None,1,,579.0336009534076,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,579.63355896555,579.8336689291464,0.2,579.8336689291464,X,d,go,d,1,0.33045401971321553,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,580.8669687917863,581.066946391802,0.2,581.066946391802,Y,l,go,l,1,0.5204219276201911,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,582.3004386422108,582.5000690908928,0.2,582.5000690908928,X,d,go,d,1,0.3834673273668159,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,583.6002692847105,583.8000553696766,0.2,583.8000553696766,Y,l,go,l,1,0.42727094248402864,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,584.9333382141485,585.1335577534337,0.2,585.1335577534337,X,d,go,d,1,0.6307486620207783,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,586.4667348040093,586.6670770099154,0.2,586.6670770099154,Y,l,go,None,0,,587.4669655917678,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,588.0667829979211,588.2669424160267,0.2,588.2669424160267,X,d,go,d,1,0.50399478408508,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,589.4837117654679,589.6836573655019,0.2,589.6836573655019,Y,l,go,l,1,0.6074075824290048,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,591.0003049695515,591.200544387626,0.2,591.200544387626,Y,None,nogo,None,1,,592.0005444845883,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,592.6005829815404,592.8005135512794,0.2,592.8005135512794,X,d,go,d,1,0.38629690173547715,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.9654608652345,None,,593.9654608652345,593.9654608652345,space,23.352522857516306,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,618.3835920564306,X,d,go,d,1,0.6118769136082847,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,620.1000140121323,Y,l,go,l,1,0.43170100095449015,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,621.6333669656306,X,d,go,d,1,0.4503720221982803,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,623.1835766382574,X,None,nogo,None,1,,623.9836804927618,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,624.9837149170053,Y,l,go,l,1,0.31599729947629385,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,626.400089503004,X,d,go,d,1,0.4834764909755904,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,627.983303765679,Y,l,go,l,1,0.5156456874974538,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,629.6002353453368,Y,None,nogo,None,1,,630.4002456241287,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,631.4002325332258,X,d,go,d,1,0.36380139749962837,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,632.8669043069531,Y,l,go,l,1,0.43312790934578516,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,634.4002165332204,X,d,go,d,1,0.4513722641277127,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,635.9665876525687,X,None,nogo,d,0,0.46857661943067797,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,637.5501994908263,Y,l,go,l,1,0.5817722009087447,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,639.2334166140936,X,d,go,None,0,,640.033594650391,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,641.033596589783,X,None,nogo,None,1,,641.8335743837233,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,642.8333731717139,Y,l,go,l,1,0.4334944545989856,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,644.3671246704762,X,d,go,d,1,0.4039332568354439,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,645.8833440565504,Y,l,go,l,1,0.4723792842414696,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,647.4667158949305,X,d,go,d,1,0.4086949514748994,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,648.9832373414538,Y,l,go,l,1,0.4923821836709976,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,650.5835764443327,X,d,go,d,1,0.42744791207951494,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,652.1167538827867,Y,l,go,l,1,0.5436747648345772,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,653.7667079918901,Y,None,nogo,None,1,,654.56689814938,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,655.5665868768119,X,d,go,d,1,0.3573921884817537,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,657.0332421656931,Y,l,go,l,1,0.47477588916081004,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,658.6167439433921,Y,None,nogo,None,1,,659.4166795555502,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,660.4169205251383,X,d,go,d,1,0.4511555369826965,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,661.9835612200841,Y,l,go,l,1,0.33961474255193025,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,663.4335416079848,Y,None,nogo,None,1,,664.2336023109965,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,665.233558674634,Y,None,nogo,None,1,,666.0331602263614,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,667.033565074642,X,d,go,d,1,0.33029886829899624,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,668.466885591828,Y,l,go,l,1,0.465031893865671,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,670.0333081050776,X,d,go,d,1,0.4975264235690702,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,671.6335817534127,X,None,nogo,None,1,,672.4333394262649,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,673.4335386988823,Y,l,go,l,1,0.3147924515651539,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,674.8505751027551,X,d,go,None,0,,675.6499158061051,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,676.6502833210689,X,None,nogo,None,1,,677.4501995393075,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,678.4499042667157,X,None,nogo,None,1,,679.2500401212019,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,680.2498791515827,Y,l,go,l,1,0.42513809504453093,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,681.783326650504,X,d,go,d,1,0.5887549853941891,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,683.4835488564568,Y,l,go,l,1,0.520413685211679,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,685.1168421251641,X,d,go,d,1,0.5021727243729401,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,686.7336418261111,Y,l,go,l,1,0.3579061276395805,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,688.2002171150525,X,d,go,None,0,,689.0002681210754,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,690.0001997574873,X,None,nogo,None,1,,690.8002556120045,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,691.799885672779,Y,l,go,None,0,,692.6001771635492,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,693.5998794667248,X,d,go,d,1,0.32291850823094137,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,695.0335325898195,Y,l,go,l,1,0.4111880411801394,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,696.5498712485423,X,d,go,d,1,0.3982968959317077,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,698.0501948847668,X,None,nogo,None,1,,698.8502066180808,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,699.8501809211157,Y,l,go,l,1,0.4742367378785275,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,701.4334339716588,X,d,go,d,1,0.4433712983154692,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,702.983524371637,X,None,nogo,None,1,,703.783222892991,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,704.7837557412277,X,None,nogo,None,1,,705.5835483231349,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,706.5835056564829,Y,l,go,l,1,0.31563123906380497,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,708.0001973332546,X,d,go,d,1,0.54730724793626,,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,709.6501461090229,X,None,nogo,None,1,,710.4499512969924,,,,,,,,,,,,,,,,38,001,20,w,Psychologie,2023-01-18_08h59.53.384,00_bat_bachelor,2022.2.4,60.066954605784794,
