loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,stimulus.stopped,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,1186.2409278655919,1187.2418127153642,1,1187.2418127153642,Y,d,go,d,1,0.34803978442175776,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,1188.2928542441518,1189.2932571538286,1,1189.2932571538286,X,l,go,l,1,0.34502887095152346,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,1190.344180379414,1191.3450928655898,1,1191.3450928655898,Y,d,go,d,1,0.4844482252584612,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,1201.0526080765208,1201.2526655796346,0.2,1201.2526655796346,X,l,go,l,1,0.5291212599341861,1192.5647479729669,j,8.46853838393497,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,1202.4869733143855,1202.6873144542756,0.2,1202.6873144542756,Y,d,go,d,1,0.3580199201506957,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,1203.7545688551304,1203.9547878130247,0.2,1203.9547878130247,X,l,go,l,1,0.307873422967873,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,1204.9719039591332,1205.1721878868188,0.2,1205.1721878868188,Y,d,go,d,1,0.3043490542050904,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,1206.1899881551344,1206.3897915972725,0.2,1206.3897915972725,Y,None,nogo,None,1,,,,,1207.190259670681,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,1207.7908365442472,1207.9911791386849,0.2,1207.9911791386849,X,l,go,l,1,0.30154856528326945,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,1209.0086390428692,1209.208821637074,0.2,1209.208821637074,Y,d,go,d,1,0.3487016035663828,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,1210.259685711058,1210.4594178803654,0.2,1210.4594178803654,X,l,go,l,1,0.314465432556176,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,1211.4771405728106,1211.6772901972704,0.2,1211.6772901972704,Y,d,go,d,1,0.26512523957660505,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,1212.6447068771495,1212.8449166229088,0.2,1212.8449166229088,X,l,go,l,1,0.3125779146593004,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,1213.862044890247,1214.0624243332231,0.2,1214.0624243332231,Y,d,go,d,1,0.32809551298771567,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,1215.0966382011707,1215.2967427346562,0.2,1215.2967427346562,X,l,go,l,1,0.30820554466288286,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,1216.3142496692117,1216.514404627013,0.2,1216.514404627013,Y,d,go,d,1,0.4990887314021393,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,1217.7153188586458,1217.9150820583013,0.2,1217.9150820583013,Y,None,nogo,None,1,,,,,1218.7160403142407,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,1219.3164940361125,1219.51663929693,0.2,1219.51663929693,X,l,go,l,1,0.24903261010842925,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.5030431559417,None,,,1220.5030431559417,1220.5030431559417,space,4.5302383524682455,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,1226.055036201265,X,l,go,l,1,0.3179403467016755,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,1227.4893834997092,Y,d,go,d,1,0.22735985131168945,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,1228.8238048346252,X,l,go,l,1,0.23797998797124365,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,1230.1747580723754,Y,d,go,d,1,0.3590308307119585,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,1231.6424455405268,X,l,go,l,1,0.23530749923554595,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,1232.9932998690424,Y,d,go,d,1,0.3244732046886156,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,1234.4277276524522,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,1236.22920178793,X,l,go,l,1,0.28856091002842277,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,1237.6301803105653,Y,d,go,d,1,0.3434734747496577,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,1239.0812844818684,Y,None,nogo,None,1,,,,,1239.8822698893623,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,1240.8829462539825,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,1242.6844475410148,X,l,go,l,1,0.28194611252808954,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,1244.068795251581,Y,d,go,d,1,0.3368882530500059,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,1245.51962645279,X,l,go,l,1,0.26151699190393174,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,1246.8873651695008,Y,d,go,d,1,0.20515036446147406,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,1248.2049186010936,X,l,go,l,1,0.295977648089206,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,1249.6063475486267,Y,d,go,d,1,0.3032455374483334,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,1251.023838580129,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,1252.825330170177,X,l,go,l,1,0.3154797370619917,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,1254.2435896876455,Y,d,go,d,1,0.33778570890092396,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,1255.6946594346564,X,l,go,l,1,0.26274075125968466,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,1257.0791070241557,X,None,nogo,l,0,0.43064645003175883,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,1258.6138088928128,Y,d,go,d,1,0.2703950654234859,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,1260.014888748929,X,l,go,l,1,0.39014651233458153,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,1261.5321287740057,Y,d,go,d,1,0.29731874094898103,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,1262.9334054788928,X,l,go,l,1,0.3358351606090082,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,1264.3842391043477,Y,d,go,d,1,0.42121952722879996,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,1265.9184561238148,X,l,go,l,1,0.359018224632905,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,1267.3865615319683,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,1269.1878688793245,Y,d,go,d,1,0.3216203520543104,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,1270.62232332944,X,l,go,l,1,0.3115010646080236,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,1272.0401503614307,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,1273.8412288599693,Y,d,go,d,1,0.30801499893152595,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,1275.2591994073205,X,l,go,l,1,0.33131685100681807,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,1276.6936121604058,Y,d,go,d,1,0.4155569735377185,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,1278.2115493986175,X,l,go,l,1,0.3371932231904111,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,1279.662455751451,X,None,nogo,d,0,0.4393431899540019,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,1281.2135464924313,X,None,nogo,l,0,0.5039018293122126,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,1282.8316807248689,Y,d,go,d,1,0.4539555748448265,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,1284.3995297932556,X,l,go,l,1,0.32648096518494185,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,1285.833948364531,Y,d,go,d,1,0.2834782359688006,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,1287.2184570450286,X,l,go,l,1,0.35594718986305907,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,1288.685856027912,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,1290.4876104062214,Y,d,go,d,1,0.35020366635728806,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,1291.9386316683126,X,l,go,l,1,0.3710449087928964,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,1293.423102676028,Y,d,go,d,1,0.43842246134215657,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,1294.974026144038,X,l,go,l,1,0.2477152748589333,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,1296.3254875037396,Y,d,go,d,1,0.3841353520759867,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,1297.8261524744034,X,l,go,l,1,0.2588037758363271,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,1299.194099191417,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,1300.9955418116974,Y,d,go,d,1,0.2907393374392768,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,1302.3966963345888,X,l,go,l,1,0.3297304244568977,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,1303.8311086028248,Y,d,go,d,1,0.366546478007308,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,1305.298772798215,X,l,go,l,1,0.30692311855534626,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,1306.7163826177689,X,None,nogo,l,0,0.31391609842387425,,,,,,,,,,,,,,,,,,49,001,21,w,Psychologie,2023-01-23_09h05.51.877,00_bat_bachelor,2022.2.4,59.967987951073965,
