loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,1302.4651590471913,Y,d,go,d,1,,0.5464668857166544,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,1304.1164081859752,X,l,go,l,1,,0.3027695493219653,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,1305.5345136802352,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,1307.3358805644239,Y,d,go,d,1,,0.4117353146721143,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,1308.8533896468434,X,l,go,l,1,,0.41474137382465415,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,1310.371402001736,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,1312.172873613148,Y,d,go,d,1,,0.48631661183026154,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,1313.774094170134,X,l,go,l,1,,0.4042332576937042,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,1315.29208470686,Y,d,go,d,1,,0.3591094007861102,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,1316.7601213284215,X,l,go,l,1,,0.3791811486444203,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,1318.2613482369197,Y,d,go,d,1,,0.44485384406289086,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,1319.829184082817,X,l,go,l,1,,0.33409559473511763,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,1321.263568841896,Y,d,go,d,1,,0.33822747152589727,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,1322.7480098191445,X,l,go,l,1,,0.4392625740438234,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,1324.3161579073203,Y,d,go,d,1,,0.4862104300846113,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,1325.9337595472607,Y,None,nogo,l,0,,0.17961712417309172,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,1327.2347916437284,X,l,go,l,1,,0.47948073636507615,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
