loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus.stopped,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,l,d,79.1798980946187,j,9.553268246701919,0,88.75470605841838,89.76858386979438,1,89.76858386979438,90.5679740277119,X,l,go,None,0,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,1,91.16835579718463,92.16831943357829,1,92.16831943357829,92.96800777316093,Y,d,go,None,0,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,2,93.5682785124518,94.56816893664654,1,94.56816893664654,,X,l,go,l,1,0.2433178515639156,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,3,95.51799150649458,96.51804823370185,1,96.51804823370185,,Y,d,go,d,1,0.22891688894014806,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,4,97.45150426600594,98.45152753870934,1,98.45152753870934,99.25182727188803,Y,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,5,99.85150940541644,100.85133873880841,1,100.85133873880841,101.65136938123032,Y,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,6,102.25167309015524,103.25130993884522,1,103.25130993884522,,X,l,go,l,1,0.34424337837845087,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,7,104.30151015694719,105.30164785380475,1,105.30164785380475,,Y,d,go,d,1,0.24552924442104995,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,8,106.2514592721127,107.25129345396999,1,107.25129345396999,,X,l,go,l,1,0.3440295603359118,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,9,108.3013103994308,109.3016386416275,1,109.3016386416275,,Y,d,go,d,1,0.37332360667642206,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,10,110.38465241959784,111.38491714675911,1,111.38491714675911,112.18485372862779,Y,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,11,112.78482434677426,113.78483210434206,1,113.78483210434206,,X,l,go,l,1,0.3695068813394755,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,12,114.86795739736408,115.86827254877426,1,115.86827254877426,,Y,d,go,d,1,0.301733338390477,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,13,116.8848432074301,117.88496005581692,1,117.88496005581692,,X,l,go,l,1,0.38161645107902586,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,14,118.96823371236678,119.96829383354634,1,119.96829383354634,,Y,d,go,d,1,0.2667554159415886,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,0,131.6846037893556,131.88476466201246,0.2,131.88476466201246,,X,l,go,l,1,0.3332465352723375,120.94640245032497,j,10.715839319396764,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,1,132.9181590700755,133.1182651547715,0.2,133.1182651547715,,Y,d,go,d,1,0.2519282716093585,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,2,134.08471268625,134.28471113473643,0.2,134.28471113473643,,X,l,go,l,1,0.2366298547713086,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,3,135.2346709165722,135.43490160733927,0.2,135.43490160733927,136.23461079539265,X,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,4,136.8346231104806,137.03463658934925,0.2,137.03463658934925,,Y,d,go,d,1,0.31971442059148103,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,5,138.06794808828272,138.268010051921,0.2,138.268010051921,,X,l,go,l,1,0.3496601029764861,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,6,139.31816227000672,139.51822520338465,0.2,139.51822520338465,,Y,d,go,d,1,0.3158841193653643,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,7,140.53459416504484,140.73464934085496,0.2,140.73464934085496,141.53481864987407,Y,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,8,142.13496090425178,142.33484541345388,0.2,142.33484541345388,,X,l,go,l,1,0.29987200594041497,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,9,143.3347770498367,143.53480313473847,0.2,143.53480313473847,,Y,d,go,d,1,0.3636208235984668,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,10,144.601316557033,144.80159330833703,0.2,144.80159330833703,,X,l,go,l,1,0.31406545359641314,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,11,145.8181382700568,146.0181464154739,0.2,146.0181464154739,146.81794675497804,X,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,12,147.41827422147617,147.6182915790705,0.2,147.6182915790705,,Y,d,go,d,1,0.3605536735849455,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,13,148.68480597110465,148.88495617709123,0.2,148.88495617709123,,X,l,go,l,1,0.4536542344139889,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,14,150.0514394902857,150.25125660549384,0.2,150.25125660549384,,Y,d,go,d,1,0.3508004661416635,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.34772686171345,None,,151.34772686171345,151.34772686171345,space,5.337411866523325,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,0,,,1,157.71792983380146,,X,l,go,l,1,0.22942549467552453,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,1,,,1,159.05144627811387,,Y,d,go,d,1,0.22310889163054526,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,2,,,1,160.38494090433232,,X,l,go,l,1,0.20158405369147658,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,3,,,1,161.7014857205795,,Y,d,go,d,1,0.32576193287968636,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,4,,,1,163.13494248013012,,X,l,go,l,1,0.2838109228760004,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,5,,,1,164.53481477103196,165.33478577714413,X,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,6,,,1,166.3347925649723,,Y,d,go,d,1,0.36401306581683457,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,7,,,1,167.8013373084832,,X,l,go,l,1,0.38531826762482524,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,8,,,1,169.30151597503573,,X,None,nogo,l,0,0.35695755400229245,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,9,,,1,170.76795890042558,,Y,d,go,d,1,0.3945997175760567,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,10,,,1,172.26881053636316,,X,l,go,l,1,0.5255615934729576,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,11,,,1,173.91858719103038,,Y,d,go,d,1,0.44356793630868196,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,12,,,1,175.46854086383246,,X,l,go,l,1,0.3011364901904017,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,13,,,1,176.88459932873957,,Y,d,go,d,1,0.4064440755173564,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,14,,,1,178.40163180534728,,X,l,go,l,1,0.5052663306705654,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,15,,,1,180.01812023366801,180.81819742149673,X,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,16,,,1,181.81803936103825,,Y,d,go,d,1,0.33585550368297845,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,17,,,1,183.26789174892474,,X,l,go,l,1,0.279273712891154,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,18,,,1,184.65117495704908,,Y,d,go,d,1,0.39903607906308025,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,19,,,1,186.15123144187964,,X,l,go,l,1,0.4352169099729508,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,20,,,1,187.70142172055785,188.50158327200916,X,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,189.50125163584016,,Y,d,go,l,0,0.3165503009222448,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,190.91831519117113,,X,l,go,l,1,0.4046898945234716,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,192.43458984990139,,Y,d,go,d,1,0.23192682676017284,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,193.76802387007046,194.5680084519554,Y,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,195.56817184574902,196.36789848830085,Y,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,197.36792370048352,,X,l,go,l,1,0.21012756461277604,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,198.68491409218404,,Y,d,go,d,1,0.39781571610365063,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,200.1846268195659,,Y,None,nogo,d,0,0.4655873195733875,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,201.75125296914484,,X,l,go,l,1,0.33940362313296646,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,203.20142826600932,,Y,d,go,d,1,0.28164704516530037,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,204.58483947406057,,X,l,go,l,1,0.30611491203308105,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,206.0012416964164,,Y,d,go,d,1,0.3460935592884198,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,207.45142717508134,,X,l,go,l,1,0.30324461043346673,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,208.86825606389903,,Y,d,go,d,1,0.2791045008925721,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,210.2514592721127,211.05156409624033,Y,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,36,0,36,0,,,,,,,36,,,1,212.05120142980013,,X,l,go,l,1,0.21410719898995012,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,37,0,37,0,,,,,,,37,,,1,213.36821170034818,,Y,d,go,d,1,0.27516365435440093,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,38,0,38,0,,,,,,,38,,,1,214.75125442363787,,X,l,go,l,1,0.26682620379142463,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,216.11809157917742,216.91820416087285,X,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,217.91821143368725,,Y,d,go,d,1,0.26814838487189263,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,219.30154845991638,,X,l,go,l,1,0.37304724322166294,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,220.78475598315708,221.58453741355333,X,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,222.58473183773458,,Y,d,go,d,1,0.2572489962913096,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,223.95126305392478,,X,l,go,l,1,0.3317944146692753,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,225.3848318135133,,Y,d,go,d,1,0.2728872917359695,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,226.76789150654804,,Y,None,nogo,l,0,0.33033599122427404,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,228.20141275087371,,X,l,go,l,1,0.38484990410506725,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,229.7012079025153,,Y,d,go,d,1,0.30970521341077983,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,231.11790151859168,,Y,None,nogo,l,0,0.2198667114134878,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,232.45122014486697,,X,l,go,l,1,0.24708512239158154,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,233.80152445996646,,Y,d,go,d,1,0.3046744278399274,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,235.21783650049474,,X,l,go,l,1,0.2963185531552881,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,236.6180835791165,237.41788488836028,X,None,nogo,None,1,,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,238.4180211307248,,Y,d,go,d,1,0.29699297703336924,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,239.81835693656467,,X,l,go,l,1,0.3039204888045788,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,56,0,56,0,,,,,,,56,,,1,241.23453273484483,,Y,d,go,d,1,0.3437289544381201,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,57,0,57,0,,,,,,,57,,,1,242.6845460924087,,X,l,go,l,1,0.28584631567355245,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,58,0,58,0,,,,,,,58,,,1,244.08582298876718,,Y,d,go,d,1,0.27596607815939933,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,59,0,59,0,,,,,,,59,,,1,245.5019168476574,,X,l,go,l,1,0.2678414760157466,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,60,0,60,0,,,,,,,60,,,1,246.90172853250988,,Y,d,go,d,1,0.27644801733549684,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
,,,,,,,,,,,,0,0,0,0,61,0,61,0,,,,,,,61,,,1,248.28537828591652,,X,l,go,l,1,0.30133333848789334,,,,,,,,,,,,,,,73,001,25,w,Psychologie,2023-01-25_13h39.05.967,00_bat_bachelor,2022.2.4,59.92593885879286,
