loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus.stopped,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,5,0,5,0,206,0,206,0,,,,,,,206,,,0.2,2138.509772862686,,Y,l,go,l,1,0.3779701247694902,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,207,0,207,0,,,,,,,207,,,0.2,2139.193921736616,2139.994268112874,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,208,0,208,0,,,,,,,208,,,0.2,2140.1946717982937,,X,d,go,d,1,0.4205956413061358,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,209,0,209,0,,,,,,,209,,,0.2,2140.928301956301,,Y,l,go,l,1,0.3755264848296065,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,210,0,210,0,,,,,,,210,,,0.2,2141.6124309514125,,X,d,go,d,1,0.3806823711202014,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,211,0,211,0,,,,,,,211,,,0.2,2142.2960954609734,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,212,0,212,0,,,,,,,212,,,0.2,2143.2971466140298,,Y,l,go,l,1,0.43883954660850577,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,213,0,213,0,,,,,,,213,,,0.2,2144.0476437056495,,X,d,go,d,1,0.34485492506064475,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,214,0,214,0,,,,,,,214,,,0.2,2144.6981857428036,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,215,0,215,0,,,,,,,215,,,0.2,2145.6989896227606,,Y,l,go,l,1,0.46871304462547414,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
