loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,9,0,9,0,47,0,47,0,,,,,,,47,,,0.2,3600.139995636364,Y,l,go,l,1,,0.25828875757542846,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,48,0,48,0,,,,,,,48,,,0.2,3600.7072703030317,X,d,go,d,1,,0.3968681515143544,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,49,0,49,0,,,,,,,49,,,0.2,3601.40738278788,X,None,nogo,l,0,,0.23978984848508844,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,50,0,50,0,,,,,,,50,,,0.2,3601.9580130909108,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,51,0,51,0,,,,,,,51,,,0.2,3602.9588155151523,X,d,go,d,1,,0.2721369999999297,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,52,0,52,0,,,,,,,52,,,0.2,3603.5422952727276,Y,l,go,l,1,,0.2811386969697196,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,53,0,53,0,,,,,,,53,,,0.2,3604.12608048485,X,d,go,d,1,,0.33606863636487105,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,54,0,54,0,,,,,,,54,,,0.2,3604.7768460606076,Y,l,go,l,1,,0.4700104545445356,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,55,0,55,0,,,,,,,55,,,0.2,3605.5608373333343,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,56,0,56,0,,,,,,,56,,,0.2,3606.5615161212136,X,d,go,d,1,,0.18906257575690688,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,57,0,57,0,,,,,,,57,,,0.2,3607.061671757576,Y,l,go,l,1,,0.42610306060669245,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
,,,,,,,,,,,,9,0,9,0,58,0,58,0,,,,,,,58,,,0.2,3607.7958889696984,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,86,001,26,w,Bsc Psychologie,2023-01-31_13h06.57.721,00_bat_bachelor,2022.2.4,59.77307965404662,
